batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
55,6113,3406,1,1,"[55,6113,3406,1,1]"
39,22581,3957,1,0,"[39,22581,3957,1,0]"
48,16852,4088,1,1,"[48,16852,4088,1,1]"
43,11133,2917,1,0,"[43,11133,2917,1,0]"
3,19962,2940,0,1,"[3,19962,2940,0,1]"
26,1122,3100,1,1,"[26,1122,3100,1,1]"
33,21977,2021,0,1,"[33,21977,2021,0,1]"
54,22288,1009,1,0,"[54,22288,1009,1,0]"
6,13989,3884,0,1,"[6,13989,3884,0,1]"
37,13068,981,1,1,"[37,13068,981,1,1]"
48,3347,1419,1,1,"[48,3347,1419,1,1]"
36,21540,2348,0,0,"[36,21540,2348,0,0]"
46,27808,2243,1,1,"[46,27808,2243,1,1]"
12,19057,426,0,0,"[12,19057,426,0,0]"
24,28605,2519,1,1,"[24,28605,2519,1,1]"
32,26832,2374,0,0,"[32,26832,2374,0,0]"
29,25067,2099,0,1,"[29,25067,2099,0,1]"
15,12422,2760,0,0,"[15,12422,2760,0,0]"
61,31740,1172,1,0,"[61,31740,1172,1,0]"
55,17902,4055,0,0,"[55,17902,4055,0,0]"
15,21179,2369,0,1,"[15,21179,2369,0,1]"
20,8205,2850,0,1,"[20,8205,2850,0,1]"
30,6976,326,1,1,"[30,6976,326,1,1]"
40,6538,1412,0,1,"[40,6538,1412,0,1]"
24,26500,256,0,1,"[24,26500,256,0,1]"
52,31071,3317,1,1,"[52,31071,3317,1,1]"
53,11277,3048,1,0,"[53,11277,3048,1,0]"
2,4225,880,1,1,"[2,4225,880,1,1]"
25,23350,2917,1,0,"[25,23350,2917,1,0]"
60,334,1753,0,0,"[60,334,1753,0,0]"
35,20801,1681,1,1,"[35,20801,1681,1,1]"
15,28883,4073,0,0,"[15,28883,4073,0,0]"
54,22387,1794,1,0,"[54,22387,1794,1,0]"
45,18669,1185,1,1,"[45,18669,1185,1,1]"
23,26285,26,0,1,"[23,26285,26,0,1]"
51,4840,4035,1,1,"[51,4840,4035,1,1]"
57,25304,3126,0,1,"[57,25304,3126,0,1]"
4,24328,784,0,1,"[4,24328,784,0,1]"
35,22383,3882,0,0,"[35,22383,3882,0,0]"
5,25375,3624,0,0,"[5,25375,3624,0,0]"
32,2738,2052,1,0,"[32,2738,2052,1,0]"
48,15319,3297,0,1,"[48,15319,3297,0,1]"
49,6997,2833,1,1,"[49,6997,2833,1,1]"
33,23282,3256,1,0,"[33,23282,3256,1,0]"
25,24880,1742,1,0,"[25,24880,1742,1,0]"
10,30163,252,1,1,"[10,30163,252,1,1]"
5,9175,2621,1,1,"[5,9175,2621,1,1]"
28,24370,1081,1,1,"[28,24370,1081,1,1]"
7,14713,1732,0,0,"[7,14713,1732,0,0]"
29,31539,2439,0,0,"[29,31539,2439,0,0]"
16,10962,821,1,0,"[16,10962,821,1,0]"
56,11965,2961,0,1,"[56,11965,2961,0,1]"
6,30403,2093,0,1,"[6,30403,2093,0,1]"
32,27518,2252,1,1,"[32,27518,2252,1,1]"
22,5566,50,1,0,"[22,5566,50,1,0]"
36,1086,1913,0,0,"[36,1086,1913,0,0]"
58,13325,2061,1,0,"[58,13325,2061,1,0]"
28,26026,3354,1,1,"[28,26026,3354,1,1]"
35,30853,3959,0,1,"[35,30853,3959,0,1]"
19,9437,3743,0,1,"[19,9437,3743,0,1]"
46,13555,3655,1,0,"[46,13555,3655,1,0]"
41,25592,191,1,1,"[41,25592,191,1,1]"
58,16085,2228,0,0,"[58,16085,2228,0,0]"
50,21193,525,0,0,"[50,21193,525,0,0]"
27,9785,935,1,1,"[27,9785,935,1,1]"
37,23486,3458,1,1,"[37,23486,3458,1,1]"
16,27391,4081,1,0,"[16,27391,4081,1,0]"
39,19834,2870,0,1,"[39,19834,2870,0,1]"
50,20372,155,1,1,"[50,20372,155,1,1]"
13,21795,1541,0,0,"[13,21795,1541,0,0]"
28,22921,1633,1,1,"[28,22921,1633,1,1]"
24,17071,1255,0,1,"[24,17071,1255,0,1]"
25,15376,702,1,0,"[25,15376,702,1,0]"
31,27938,1389,1,1,"[31,27938,1389,1,1]"
62,6728,1690,1,1,"[62,6728,1690,1,1]"
22,22482,200,0,0,"[22,22482,200,0,0]"
20,28185,1070,1,0,"[20,28185,1070,1,0]"
32,27699,3188,1,0,"[32,27699,3188,1,0]"
50,13631,3617,0,0,"[50,13631,3617,0,0]"
58,24942,1208,1,1,"[58,24942,1208,1,1]"
18,8195,3766,0,1,"[18,8195,3766,0,1]"
28,25447,3211,1,0,"[28,25447,3211,1,0]"
39,466,3572,1,1,"[39,466,3572,1,1]"
53,27680,3997,0,1,"[53,27680,3997,0,1]"
50,22809,1963,0,0,"[50,22809,1963,0,0]"
54,2075,3748,0,1,"[54,2075,3748,0,1]"
63,7576,532,0,1,"[63,7576,532,0,1]"
28,1251,3034,1,0,"[28,1251,3034,1,0]"
45,32260,2742,0,0,"[45,32260,2742,0,0]"
29,5216,2258,1,0,"[29,5216,2258,1,0]"
1,18239,2941,1,1,"[1,18239,2941,1,1]"
3,5009,1423,1,1,"[3,5009,1423,1,1]"
34,29102,2111,0,1,"[34,29102,2111,0,1]"
15,1020,2780,1,1,"[15,1020,2780,1,1]"
13,4440,531,0,1,"[13,4440,531,0,1]"
16,27027,3004,0,0,"[16,27027,3004,0,0]"
30,20317,1120,0,1,"[30,20317,1120,0,1]"
29,32210,570,0,0,"[29,32210,570,0,0]"
7,28038,3573,1,0,"[7,28038,3573,1,0]"
51,8163,1423,0,0,"[51,8163,1423,0,0]"
61,20166,2598,1,0,"[61,20166,2598,1,0]"
7,4509,915,0,0,"[7,4509,915,0,0]"
33,7825,36,0,0,"[33,7825,36,0,0]"
39,17036,2236,0,0,"[39,17036,2236,0,0]"
16,31179,1340,0,1,"[16,31179,1340,0,1]"
11,14759,1937,0,0,"[11,14759,1937,0,0]"
31,1125,2937,0,1,"[31,1125,2937,0,1]"
60,13703,3621,1,0,"[60,13703,3621,1,0]"
11,28428,2133,1,0,"[11,28428,2133,1,0]"
55,6015,2437,1,1,"[55,6015,2437,1,1]"
50,7519,3074,1,1,"[50,7519,3074,1,1]"
57,24306,3618,0,1,"[57,24306,3618,0,1]"
27,17074,4010,0,1,"[27,17074,4010,0,1]"
64,12390,1164,1,1,"[64,12390,1164,1,1]"
39,19870,1420,0,0,"[39,19870,1420,0,0]"
39,20672,932,1,1,"[39,20672,932,1,1]"
26,31375,2495,1,1,"[26,31375,2495,1,1]"
55,26328,3632,0,0,"[55,26328,3632,0,0]"
4,20299,1995,1,1,"[4,20299,1995,1,1]"
19,31123,3308,1,1,"[19,31123,3308,1,1]"
34,8298,1704,1,0,"[34,8298,1704,1,0]"
17,20858,2568,0,0,"[17,20858,2568,0,0]"
9,32257,2944,1,0,"[9,32257,2944,1,0]"
22,17233,3112,1,1,"[22,17233,3112,1,1]"
49,7063,3367,0,1,"[49,7063,3367,0,1]"
8,2978,3870,0,0,"[8,2978,3870,0,0]"
10,23674,3958,1,1,"[10,23674,3958,1,1]"
37,7954,3956,0,0,"[37,7954,3956,0,0]"
7,2155,2217,1,0,"[7,2155,2217,1,0]"
45,19367,1256,0,0,"[45,19367,1256,0,0]"
47,270,1702,0,0,"[47,270,1702,0,0]"
57,6362,3616,0,0,"[57,6362,3616,0,0]"
52,27679,79,1,1,"[52,27679,79,1,1]"
33,19303,2034,0,0,"[33,19303,2034,0,0]"
50,12959,2331,0,0,"[50,12959,2331,0,0]"
49,27167,2900,1,0,"[49,27167,2900,1,0]"
10,32654,2251,1,0,"[10,32654,2251,1,0]"
19,30443,2013,1,0,"[19,30443,2013,1,0]"
43,32585,946,0,0,"[43,32585,946,0,0]"
53,15369,3663,0,0,"[53,15369,3663,0,0]"
54,21473,2909,1,1,"[54,21473,2909,1,1]"
12,32209,1905,0,1,"[12,32209,1905,0,1]"
53,32224,2033,1,0,"[53,32224,2033,1,0]"
59,16354,793,1,0,"[59,16354,793,1,0]"
14,17881,3664,1,1,"[14,17881,3664,1,1]"
6,15562,3758,1,0,"[6,15562,3758,1,0]"
20,26039,98,0,0,"[20,26039,98,0,0]"
9,13441,2719,1,1,"[9,13441,2719,1,1]"
4,20329,2315,0,1,"[4,20329,2315,0,1]"
34,5997,1519,1,1,"[34,5997,1519,1,1]"
57,13018,753,0,1,"[57,13018,753,0,1]"
27,18173,2611,1,0,"[27,18173,2611,1,0]"
56,24102,2257,1,0,"[56,24102,2257,1,0]"
46,15691,3324,0,1,"[46,15691,3324,0,1]"
12,5855,4094,1,1,"[12,5855,4094,1,1]"
46,10934,1969,0,0,"[46,10934,1969,0,0]"
23,2001,3749,1,1,"[23,2001,3749,1,1]"
14,10319,436,0,1,"[14,10319,436,0,1]"
52,7885,2072,1,1,"[52,7885,2072,1,1]"
37,19832,323,0,1,"[37,19832,323,0,1]"
60,6948,3426,0,1,"[60,6948,3426,0,1]"
54,5341,1465,1,1,"[54,5341,1465,1,1]"
41,7670,3797,1,1,"[41,7670,3797,1,1]"
1,7587,3803,1,1,"[1,7587,3803,1,1]"
50,6593,3708,0,1,"[50,6593,3708,0,1]"
7,16526,3778,1,1,"[7,16526,3778,1,1]"
47,4108,2188,1,0,"[47,4108,2188,1,0]"
24,18475,1773,0,0,"[24,18475,1773,0,0]"
49,13252,3615,1,1,"[49,13252,3615,1,1]"
61,16270,2179,1,1,"[61,16270,2179,1,1]"
24,24500,3426,0,1,"[24,24500,3426,0,1]"
64,15447,1409,1,1,"[64,15447,1409,1,1]"
36,6675,441,1,0,"[36,6675,441,1,0]"
10,26053,2848,1,0,"[10,26053,2848,1,0]"
34,19316,3636,1,1,"[34,19316,3636,1,1]"
8,7920,1846,0,0,"[8,7920,1846,0,0]"
23,25338,2513,1,1,"[23,25338,2513,1,1]"
49,5586,2485,0,0,"[49,5586,2485,0,0]"
60,30238,3977,0,1,"[60,30238,3977,0,1]"
26,15767,1347,0,1,"[26,15767,1347,0,1]"
38,20197,128,1,1,"[38,20197,128,1,1]"
32,29278,3497,0,1,"[32,29278,3497,0,1]"
47,30835,1314,1,1,"[47,30835,1314,1,1]"
28,774,2758,1,1,"[28,774,2758,1,1]"
29,32568,4023,1,1,"[29,32568,4023,1,1]"
48,26520,3603,1,0,"[48,26520,3603,1,0]"
23,28315,2947,0,0,"[23,28315,2947,0,0]"
62,17983,1876,0,1,"[62,17983,1876,0,1]"
14,21872,3639,1,1,"[14,21872,3639,1,1]"
50,19835,3717,0,1,"[50,19835,3717,0,1]"
11,9274,3978,1,1,"[11,9274,3978,1,1]"
48,29789,2218,0,0,"[48,29789,2218,0,0]"
20,7623,2314,1,1,"[20,7623,2314,1,1]"
34,28622,1710,0,1,"[34,28622,1710,0,1]"
60,29480,2703,1,0,"[60,29480,2703,1,0]"
53,13332,376,0,1,"[53,13332,376,0,1]"
38,22314,1994,0,1,"[38,22314,1994,0,1]"
53,29277,3601,1,0,"[53,29277,3601,1,0]"
40,14529,1587,1,0,"[40,14529,1587,1,0]"
34,12238,2022,1,0,"[34,12238,2022,1,0]"
38,3670,2509,0,1,"[38,3670,2509,0,1]"
19,21520,3719,1,0,"[19,21520,3719,1,0]"
63,14223,2278,1,1,"[63,14223,2278,1,1]"
27,25992,2944,0,0,"[27,25992,2944,0,0]"
22,10705,3433,1,1,"[22,10705,3433,1,1]"
60,15851,3511,1,1,"[60,15851,3511,1,1]"
13,22822,262,0,0,"[13,22822,262,0,0]"
41,10952,410,0,0,"[41,10952,410,0,0]"
12,30269,2127,1,0,"[12,30269,2127,1,0]"
14,1354,405,1,0,"[14,1354,405,1,0]"
54,1073,1257,0,0,"[54,1073,1257,0,0]"
36,11947,3259,1,0,"[36,11947,3259,1,0]"
7,32042,3048,0,1,"[7,32042,3048,0,1]"
40,22887,3487,0,1,"[40,22887,3487,0,1]"
2,27069,2912,1,0,"[2,27069,2912,1,0]"
48,3565,4013,1,0,"[48,3565,4013,1,0]"
37,26310,1160,1,1,"[37,26310,1160,1,1]"
56,14290,2082,1,0,"[56,14290,2082,1,0]"
56,23789,2856,0,0,"[56,23789,2856,0,0]"
13,24612,3820,1,0,"[13,24612,3820,1,0]"
62,9346,3844,0,0,"[62,9346,3844,0,0]"
18,925,675,0,1,"[18,925,675,0,1]"
40,8990,1450,1,1,"[40,8990,1450,1,1]"
54,24667,3908,0,0,"[54,24667,3908,0,0]"
14,13337,2281,0,0,"[14,13337,2281,0,0]"
11,3575,2694,1,1,"[11,3575,2694,1,1]"
62,149,2339,0,0,"[62,149,2339,0,0]"
61,23663,1888,0,0,"[61,23663,1888,0,0]"
19,12616,3221,1,0,"[19,12616,3221,1,0]"
46,30295,774,0,1,"[46,30295,774,0,1]"
42,22739,2191,1,1,"[42,22739,2191,1,1]"
16,26362,1021,0,0,"[16,26362,1021,0,0]"
18,4500,2239,0,0,"[18,4500,2239,0,0]"
60,32274,1196,1,0,"[60,32274,1196,1,0]"
57,25872,3380,1,1,"[57,25872,3380,1,1]"
17,6879,290,1,1,"[17,6879,290,1,1]"
1,3733,2080,1,1,"[1,3733,2080,1,1]"
35,30372,979,0,0,"[35,30372,979,0,0]"
60,29261,1956,1,1,"[60,29261,1956,1,1]"
3,32704,3898,1,1,"[3,32704,3898,1,1]"
54,25857,3371,0,1,"[54,25857,3371,0,1]"
28,15064,1180,1,0,"[28,15064,1180,1,0]"
50,3637,3678,0,0,"[50,3637,3678,0,0]"
44,31567,532,1,0,"[44,31567,532,1,0]"
12,14353,664,0,1,"[12,14353,664,0,1]"
56,18281,3807,1,1,"[56,18281,3807,1,1]"
18,16580,3623,1,1,"[18,16580,3623,1,1]"
17,11900,174,0,0,"[17,11900,174,0,0]"
61,21279,1518,1,1,"[61,21279,1518,1,1]"
51,17892,1821,0,0,"[51,17892,1821,0,0]"
20,1262,4029,1,1,"[20,1262,4029,1,1]"
7,23476,1096,1,0,"[7,23476,1096,1,0]"
18,30130,2031,1,1,"[18,30130,2031,1,1]"
50,22203,968,0,1,"[50,22203,968,0,1]"
4,22458,1073,0,0,"[4,22458,1073,0,0]"
40,18276,1667,1,1,"[40,18276,1667,1,1]"
27,4744,2868,1,1,"[27,4744,2868,1,1]"
5,7309,1278,1,0,"[5,7309,1278,1,0]"
45,31307,945,1,1,"[45,31307,945,1,1]"
24,23132,521,1,1,"[24,23132,521,1,1]"
20,17816,1409,0,0,"[20,17816,1409,0,0]"
3,5375,1319,1,1,"[3,5375,1319,1,1]"
22,11247,429,0,0,"[22,11247,429,0,0]"
26,31153,2437,1,1,"[26,31153,2437,1,1]"
39,25523,1756,1,0,"[39,25523,1756,1,0]"
46,17181,1593,0,1,"[46,17181,1593,0,1]"
56,4834,971,1,1,"[56,4834,971,1,1]"
37,22055,900,1,1,"[37,22055,900,1,1]"
20,27459,2677,1,0,"[20,27459,2677,1,0]"
14,31605,3063,1,0,"[14,31605,3063,1,0]"
31,1767,2108,1,1,"[31,1767,2108,1,1]"
39,19914,1915,1,0,"[39,19914,1915,1,0]"
21,17679,3119,1,0,"[21,17679,3119,1,0]"
62,28443,756,0,1,"[62,28443,756,0,1]"
41,25678,2169,0,0,"[41,25678,2169,0,0]"
7,24132,2931,1,0,"[7,24132,2931,1,0]"
19,4060,354,0,0,"[19,4060,354,0,0]"
20,20550,1657,1,1,"[20,20550,1657,1,1]"
20,6661,3510,1,1,"[20,6661,3510,1,1]"
38,6354,3449,0,0,"[38,6354,3449,0,0]"
18,22742,2777,0,1,"[18,22742,2777,0,1]"
36,24544,986,0,0,"[36,24544,986,0,0]"
21,32097,2027,0,0,"[21,32097,2027,0,0]"
58,22356,2853,0,0,"[58,22356,2853,0,0]"
42,10189,73,1,0,"[42,10189,73,1,0]"
24,20469,2945,1,0,"[24,20469,2945,1,0]"
10,32510,1821,1,1,"[10,32510,1821,1,1]"
2,8696,3749,1,0,"[2,8696,3749,1,0]"
28,19264,2899,0,1,"[28,19264,2899,0,1]"
64,30149,66,1,1,"[64,30149,66,1,1]"
60,28155,148,0,1,"[60,28155,148,0,1]"
59,23161,364,1,1,"[59,23161,364,1,1]"
9,23476,282,1,0,"[9,23476,282,1,0]"
52,22158,318,1,0,"[52,22158,318,1,0]"
54,30685,4040,1,1,"[54,30685,4040,1,1]"
60,9061,2760,1,1,"[60,9061,2760,1,1]"
44,19926,1916,1,0,"[44,19926,1916,1,0]"
33,10958,658,0,0,"[33,10958,658,0,0]"
63,27487,147,0,1,"[63,27487,147,0,1]"
29,29874,2787,1,1,"[29,29874,2787,1,1]"
2,18554,2529,0,0,"[2,18554,2529,0,0]"
7,11822,784,0,1,"[7,11822,784,0,1]"
9,7862,2812,0,0,"[9,7862,2812,0,0]"
21,22369,1666,0,1,"[21,22369,1666,0,1]"
60,19975,1913,0,1,"[60,19975,1913,0,1]"
4,4106,1664,0,0,"[4,4106,1664,0,0]"
59,18340,2182,1,1,"[59,18340,2182,1,1]"
31,13771,2907,1,1,"[31,13771,2907,1,1]"
63,16555,1653,1,1,"[63,16555,1653,1,1]"
63,7903,1531,0,1,"[63,7903,1531,0,1]"
52,375,2624,1,1,"[52,375,2624,1,1]"
36,25996,2647,1,1,"[36,25996,2647,1,1]"
44,23962,576,1,1,"[44,23962,576,1,1]"
17,3949,2853,0,0,"[17,3949,2853,0,0]"
18,2009,1922,1,1,"[18,2009,1922,1,1]"
52,28348,3208,1,0,"[52,28348,3208,1,0]"
44,275,3992,1,0,"[44,275,3992,1,0]"
61,26500,1060,1,1,"[61,26500,1060,1,1]"
18,24200,3174,1,0,"[18,24200,3174,1,0]"
46,46,89,0,1,"[46,46,89,0,1]"
38,679,2105,1,1,"[38,679,2105,1,1]"
4,21378,31,1,1,"[4,21378,31,1,1]"
51,20913,1627,1,0,"[51,20913,1627,1,0]"
35,19924,2399,1,0,"[35,19924,2399,1,0]"
61,29606,2241,1,1,"[61,29606,2241,1,1]"
16,14926,2836,1,0,"[16,14926,2836,1,0]"
45,14612,809,1,0,"[45,14612,809,1,0]"
60,16049,758,1,1,"[60,16049,758,1,1]"
39,5966,2708,1,1,"[39,5966,2708,1,1]"
1,2086,1898,0,1,"[1,2086,1898,0,1]"
63,23232,2759,0,0,"[63,23232,2759,0,0]"
50,28992,1616,1,1,"[50,28992,1616,1,1]"
19,8836,9,0,1,"[19,8836,9,0,1]"
46,30419,1476,1,0,"[46,30419,1476,1,0]"
49,10333,3357,1,1,"[49,10333,3357,1,1]"
21,28606,3633,1,1,"[21,28606,3633,1,1]"
20,24419,2387,1,1,"[20,24419,2387,1,1]"
24,16670,4057,0,0,"[24,16670,4057,0,0]"
40,14980,2903,1,0,"[40,14980,2903,1,0]"
34,28296,1146,0,1,"[34,28296,1146,0,1]"
20,275,2014,0,0,"[20,275,2014,0,0]"
21,30208,3262,1,1,"[21,30208,3262,1,1]"
43,3511,3965,0,1,"[43,3511,3965,0,1]"
62,15747,2080,1,0,"[62,15747,2080,1,0]"
1,7828,391,1,1,"[1,7828,391,1,1]"
53,8462,2920,1,0,"[53,8462,2920,1,0]"
7,30201,2465,0,1,"[7,30201,2465,0,1]"
64,22466,1301,1,1,"[64,22466,1301,1,1]"
46,6869,1325,0,1,"[46,6869,1325,0,1]"
55,22024,3693,0,0,"[55,22024,3693,0,0]"
38,7140,2154,0,1,"[38,7140,2154,0,1]"
48,20178,2443,0,1,"[48,20178,2443,0,1]"
54,21060,3401,1,1,"[54,21060,3401,1,1]"
50,27290,1822,0,0,"[50,27290,1822,0,0]"
10,29640,3470,1,0,"[10,29640,3470,1,0]"
36,25900,1961,0,0,"[36,25900,1961,0,0]"
2,20905,59,1,1,"[2,20905,59,1,1]"
54,17419,932,0,0,"[54,17419,932,0,0]"
16,26438,47,1,0,"[16,26438,47,1,0]"
37,26194,2600,0,1,"[37,26194,2600,0,1]"
52,18990,1879,1,0,"[52,18990,1879,1,0]"
44,14613,2586,1,1,"[44,14613,2586,1,1]"
58,15746,3451,0,0,"[58,15746,3451,0,0]"
22,23489,2502,0,0,"[22,23489,2502,0,0]"
34,32164,1923,0,1,"[34,32164,1923,0,1]"
52,13380,3906,0,1,"[52,13380,3906,0,1]"
59,4289,3445,1,1,"[59,4289,3445,1,1]"
15,30057,2753,0,0,"[15,30057,2753,0,0]"
47,19116,2299,1,0,"[47,19116,2299,1,0]"
47,16410,565,1,0,"[47,16410,565,1,0]"
55,8696,115,0,0,"[55,8696,115,0,0]"
42,23253,3747,1,0,"[42,23253,3747,1,0]"
38,24578,2237,1,0,"[38,24578,2237,1,0]"
33,32724,2082,1,1,"[33,32724,2082,1,1]"
35,5593,3335,0,1,"[35,5593,3335,0,1]"
2,29709,964,0,0,"[2,29709,964,0,0]"
43,556,2277,1,0,"[43,556,2277,1,0]"
64,29217,824,1,1,"[64,29217,824,1,1]"
54,27639,3458,0,0,"[54,27639,3458,0,0]"
53,10080,700,1,1,"[53,10080,700,1,1]"
24,20890,1475,0,0,"[24,20890,1475,0,0]"
10,28785,3190,0,0,"[10,28785,3190,0,0]"
9,19598,2561,0,1,"[9,19598,2561,0,1]"
58,17336,2427,0,0,"[58,17336,2427,0,0]"
30,24976,588,0,1,"[30,24976,588,0,1]"
37,32229,1298,0,0,"[37,32229,1298,0,0]"
48,26644,3150,1,1,"[48,26644,3150,1,1]"
64,24625,3520,1,1,"[64,24625,3520,1,1]"
34,21616,2233,0,0,"[34,21616,2233,0,0]"
19,28410,2644,1,1,"[19,28410,2644,1,1]"
55,22222,3275,0,0,"[55,22222,3275,0,0]"
11,27892,2443,0,0,"[11,27892,2443,0,0]"
8,710,445,1,0,"[8,710,445,1,0]"
19,24407,2952,1,0,"[19,24407,2952,1,0]"
21,13352,1164,1,1,"[21,13352,1164,1,1]"
25,28833,1975,0,1,"[25,28833,1975,0,1]"
45,6370,1415,1,1,"[45,6370,1415,1,1]"
20,10373,3038,1,1,"[20,10373,3038,1,1]"
63,17206,153,1,1,"[63,17206,153,1,1]"
47,27234,850,1,0,"[47,27234,850,1,0]"
57,8550,3802,0,1,"[57,8550,3802,0,1]"
32,160,1172,1,0,"[32,160,1172,1,0]"
1,3532,2694,0,0,"[1,3532,2694,0,0]"
17,27349,1497,0,1,"[17,27349,1497,0,1]"
51,19690,2593,0,0,"[51,19690,2593,0,0]"
59,6778,610,1,0,"[59,6778,610,1,0]"
41,26650,2172,1,1,"[41,26650,2172,1,1]"
11,9609,1896,0,0,"[11,9609,1896,0,0]"
42,1413,3227,0,1,"[42,1413,3227,0,1]"
20,25538,1911,1,0,"[20,25538,1911,1,0]"
2,5100,3847,0,1,"[2,5100,3847,0,1]"
41,11684,2065,0,0,"[41,11684,2065,0,0]"
4,27146,2250,0,1,"[4,27146,2250,0,1]"
13,1273,3902,1,1,"[13,1273,3902,1,1]"
1,11618,3294,1,0,"[1,11618,3294,1,0]"
62,15315,2259,0,0,"[62,15315,2259,0,0]"
51,22649,3620,0,0,"[51,22649,3620,0,0]"
56,23196,1432,0,0,"[56,23196,1432,0,0]"
38,1470,770,1,1,"[38,1470,770,1,1]"
17,28829,3368,0,1,"[17,28829,3368,0,1]"
12,20970,2455,1,0,"[12,20970,2455,1,0]"
39,16521,2376,0,1,"[39,16521,2376,0,1]"
34,17424,3763,1,1,"[34,17424,3763,1,1]"
8,1481,3756,0,1,"[8,1481,3756,0,1]"
50,23009,79,0,1,"[50,23009,79,0,1]"
6,7088,3125,1,1,"[6,7088,3125,1,1]"
58,2409,752,1,1,"[58,2409,752,1,1]"
43,12246,4007,0,1,"[43,12246,4007,0,1]"
39,4875,3694,0,1,"[39,4875,3694,0,1]"
35,13208,2706,1,0,"[35,13208,2706,1,0]"
13,18838,3795,1,0,"[13,18838,3795,1,0]"
38,16216,626,1,1,"[38,16216,626,1,1]"
47,14613,2674,1,1,"[47,14613,2674,1,1]"
40,23091,2761,0,1,"[40,23091,2761,0,1]"
34,23761,476,0,0,"[34,23761,476,0,0]"
24,22726,3644,0,1,"[24,22726,3644,0,1]"
17,30184,2896,1,0,"[17,30184,2896,1,0]"
51,17992,3175,1,1,"[51,17992,3175,1,1]"
22,26931,1544,0,1,"[22,26931,1544,0,1]"
16,5422,3275,0,1,"[16,5422,3275,0,1]"
33,5176,3870,0,0,"[33,5176,3870,0,0]"
62,16844,3695,1,1,"[62,16844,3695,1,1]"
42,18528,123,1,1,"[42,18528,123,1,1]"
48,29850,2755,0,1,"[48,29850,2755,0,1]"
24,18730,1797,1,1,"[24,18730,1797,1,1]"
24,31960,2877,1,0,"[24,31960,2877,1,0]"
11,32087,3417,1,1,"[11,32087,3417,1,1]"
50,12966,2219,0,0,"[50,12966,2219,0,0]"
3,4742,2947,1,1,"[3,4742,2947,1,1]"
21,26728,3901,1,0,"[21,26728,3901,1,0]"
48,16460,4035,0,1,"[48,16460,4035,0,1]"
60,18346,2568,0,0,"[60,18346,2568,0,0]"
45,17227,493,0,0,"[45,17227,493,0,0]"
22,16093,3053,1,1,"[22,16093,3053,1,1]"
16,30549,3711,1,0,"[16,30549,3711,1,0]"
49,16413,2332,0,0,"[49,16413,2332,0,0]"
46,30524,3875,0,0,"[46,30524,3875,0,0]"
45,13966,1560,0,0,"[45,13966,1560,0,0]"
57,29396,3572,1,1,"[57,29396,3572,1,1]"
44,13167,1308,0,1,"[44,13167,1308,0,1]"
40,19550,3860,1,0,"[40,19550,3860,1,0]"
15,13223,1834,0,0,"[15,13223,1834,0,0]"
12,18615,1910,1,0,"[12,18615,1910,1,0]"
10,19400,2792,1,1,"[10,19400,2792,1,1]"
25,32723,2292,1,0,"[25,32723,2292,1,0]"
38,1596,4003,0,1,"[38,1596,4003,0,1]"
28,32591,3588,0,1,"[28,32591,3588,0,1]"
63,11548,2211,0,1,"[63,11548,2211,0,1]"
10,19504,4034,0,1,"[10,19504,4034,0,1]"
46,9337,3993,1,0,"[46,9337,3993,1,0]"
12,6197,2171,0,1,"[12,6197,2171,0,1]"
12,30370,4002,0,1,"[12,30370,4002,0,1]"
38,15412,359,1,1,"[38,15412,359,1,1]"
30,2548,3986,1,1,"[30,2548,3986,1,1]"
3,23555,813,1,0,"[3,23555,813,1,0]"
21,8170,202,0,1,"[21,8170,202,0,1]"
8,24958,1818,1,0,"[8,24958,1818,1,0]"
57,27664,1277,0,0,"[57,27664,1277,0,0]"
29,27583,323,1,0,"[29,27583,323,1,0]"
63,17481,2879,1,0,"[63,17481,2879,1,0]"
16,12824,953,1,0,"[16,12824,953,1,0]"
2,5073,2122,1,0,"[2,5073,2122,1,0]"
22,9127,3786,1,0,"[22,9127,3786,1,0]"
29,14176,1475,0,0,"[29,14176,1475,0,0]"
38,14579,944,1,1,"[38,14579,944,1,1]"
50,6328,3069,1,0,"[50,6328,3069,1,0]"
21,11625,1952,1,1,"[21,11625,1952,1,1]"
42,7883,2788,0,0,"[42,7883,2788,0,0]"
54,17613,3167,1,0,"[54,17613,3167,1,0]"
13,7583,4082,0,0,"[13,7583,4082,0,0]"
51,13477,1221,1,0,"[51,13477,1221,1,0]"
5,11994,2701,1,0,"[5,11994,2701,1,0]"
28,28179,717,0,0,"[28,28179,717,0,0]"
9,1400,1854,1,1,"[9,1400,1854,1,1]"
23,18391,1245,1,0,"[23,18391,1245,1,0]"
46,26714,952,0,1,"[46,26714,952,0,1]"
23,7095,1936,0,0,"[23,7095,1936,0,0]"
63,31375,151,1,0,"[63,31375,151,1,0]"
50,23390,454,1,1,"[50,23390,454,1,1]"
8,14349,2358,1,0,"[8,14349,2358,1,0]"
21,10094,3992,1,1,"[21,10094,3992,1,1]"
32,11226,2684,1,0,"[32,11226,2684,1,0]"
35,9880,2226,1,0,"[35,9880,2226,1,0]"
15,11166,2960,1,1,"[15,11166,2960,1,1]"
12,26540,2188,1,1,"[12,26540,2188,1,1]"
52,26019,2968,1,1,"[52,26019,2968,1,1]"
