batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
15,339,1,7,4,1,114921,"[15,339,1,7,4,1,114921]"
62,145,15,2,2,1,21025,"[62,145,15,2,2,1,21025]"
50,477,10,5,1,0,227529,"[50,477,10,5,1,0,227529]"
15,472,12,7,3,0,222784,"[15,472,12,7,3,0,222784]"
24,61,139,3,4,0,3721,"[24,61,139,3,4,0,3721]"
36,45,98,4,1,1,2025,"[36,45,98,4,1,1,2025]"
51,85,77,6,3,1,7225,"[51,85,77,6,3,1,7225]"
59,353,14,4,3,1,124609,"[59,353,14,4,3,1,124609]"
42,263,11,3,4,1,69169,"[42,263,11,3,4,1,69169]"
7,208,29,7,4,0,43264,"[7,208,29,7,4,0,43264]"
53,29,334,1,2,0,841,"[53,29,334,1,2,0,841]"
41,30,202,4,1,1,900,"[41,30,202,4,1,1,900]"
21,208,16,7,4,0,43264,"[21,208,16,7,4,0,43264]"
21,181,27,1,1,1,32761,"[21,181,27,1,1,1,32761]"
9,193,21,3,4,1,37249,"[9,193,21,3,4,1,37249]"
57,412,2,3,4,1,169744,"[57,412,2,3,4,1,169744]"
11,236,3,7,3,1,55696,"[11,236,3,7,3,1,55696]"
22,449,17,2,4,0,201601,"[22,449,17,2,4,0,201601]"
14,476,9,4,2,1,226576,"[14,476,9,4,2,1,226576]"
51,65,19,2,1,1,4225,"[51,65,19,2,1,1,4225]"
11,482,11,7,2,0,232324,"[11,482,11,7,2,0,232324]"
8,183,11,3,4,1,33489,"[8,183,11,3,4,1,33489]"
4,300,8,1,3,1,90000,"[4,300,8,1,3,1,90000]"
26,410,22,2,4,1,168100,"[26,410,22,2,4,1,168100]"
43,347,9,2,3,1,120409,"[43,347,9,2,3,1,120409]"
29,385,24,3,4,1,148225,"[29,385,24,3,4,1,148225]"
57,411,16,2,1,0,168921,"[57,411,16,2,1,0,168921]"
19,292,10,3,1,0,85264,"[19,292,10,3,1,0,85264]"
26,264,22,1,3,0,69696,"[26,264,22,1,3,0,69696]"
19,234,14,5,1,1,54756,"[19,234,14,5,1,1,54756]"
9,42,126,5,2,1,1764,"[9,42,126,5,2,1,1764]"
9,174,21,2,3,0,30276,"[9,174,21,2,3,0,30276]"
29,285,25,6,2,1,81225,"[29,285,25,6,2,1,81225]"
30,72,58,6,4,1,5184,"[30,72,58,6,4,1,5184]"
59,18,177,3,1,0,324,"[59,18,177,3,1,0,324]"
27,33,184,3,1,0,1089,"[27,33,184,3,1,0,1089]"
34,508,11,6,1,1,258064,"[34,508,11,6,1,1,258064]"
58,37,257,3,3,0,1369,"[58,37,257,3,3,0,1369]"
53,181,47,1,2,0,32761,"[53,181,47,1,2,0,32761]"
8,73,33,7,3,1,5329,"[8,73,33,7,3,1,5329]"
23,318,15,2,1,0,101124,"[23,318,15,2,1,0,101124]"
34,43,157,1,1,0,1849,"[34,43,157,1,1,0,1849]"
18,126,1,1,4,1,15876,"[18,126,1,1,4,1,15876]"
13,231,8,4,2,1,53361,"[13,231,8,4,2,1,53361]"
43,115,14,1,3,0,13225,"[43,115,14,1,3,0,13225]"
23,443,4,1,2,0,196249,"[23,443,4,1,2,0,196249]"
59,9,3,6,3,1,81,"[59,9,3,6,3,1,81]"
2,117,66,3,4,0,13689,"[2,117,66,3,4,0,13689]"
46,92,64,7,1,1,8464,"[46,92,64,7,1,1,8464]"
20,326,16,1,2,1,106276,"[20,326,16,1,2,1,106276]"
29,507,10,5,1,1,257049,"[29,507,10,5,1,1,257049]"
33,194,36,3,2,1,37636,"[33,194,36,3,2,1,37636]"
26,111,80,4,2,1,12321,"[26,111,80,4,2,1,12321]"
15,424,11,7,1,1,179776,"[15,424,11,7,1,1,179776]"
8,55,167,2,3,1,3025,"[8,55,167,2,3,1,3025]"
56,436,10,7,2,0,190096,"[56,436,10,7,2,0,190096]"
12,371,22,7,3,1,137641,"[12,371,22,7,3,1,137641]"
42,348,18,3,2,0,121104,"[42,348,18,3,2,0,121104]"
5,321,3,5,3,1,103041,"[5,321,3,5,3,1,103041]"
2,6,302,1,2,1,36,"[2,6,302,1,2,1,36]"
51,241,25,6,4,0,58081,"[51,241,25,6,4,0,58081]"
51,156,19,4,2,1,24336,"[51,156,19,4,2,1,24336]"
24,506,4,3,2,0,256036,"[24,506,4,3,2,0,256036]"
31,237,32,5,1,1,56169,"[31,237,32,5,1,1,56169]"
38,255,4,2,4,1,65025,"[38,255,4,2,4,1,65025]"
25,191,22,2,3,1,36481,"[25,191,22,2,3,1,36481]"
11,93,79,5,4,1,8649,"[11,93,79,5,4,1,8649]"
29,150,7,5,3,0,22500,"[29,150,7,5,3,0,22500]"
18,266,9,6,2,0,70756,"[18,266,9,6,2,0,70756]"
31,412,6,3,4,1,169744,"[31,412,6,3,4,1,169744]"
34,13,293,7,2,0,169,"[34,13,293,7,2,0,169]"
37,72,2,5,2,0,5184,"[37,72,2,5,2,0,5184]"
15,489,9,4,4,1,239121,"[15,489,9,4,4,1,239121]"
30,491,19,6,3,1,241081,"[30,491,19,6,3,1,241081]"
48,477,14,1,1,1,227529,"[48,477,14,1,1,1,227529]"
60,353,13,2,1,0,124609,"[60,353,13,2,1,0,124609]"
17,176,29,6,2,0,30976,"[17,176,29,6,2,0,30976]"
64,138,52,2,4,1,19044,"[64,138,52,2,4,1,19044]"
62,224,42,4,3,0,50176,"[62,224,42,4,3,0,50176]"
27,414,9,3,3,0,171396,"[27,414,9,3,3,0,171396]"
50,196,50,4,4,0,38416,"[50,196,50,4,4,0,38416]"
42,202,26,1,3,1,40804,"[42,202,26,1,3,1,40804]"
2,416,7,3,3,1,173056,"[2,416,7,3,3,1,173056]"
6,39,16,6,4,1,1521,"[6,39,16,6,4,1,1521]"
18,276,18,2,2,0,76176,"[18,276,18,2,2,0,76176]"
40,474,18,5,3,0,224676,"[40,474,18,5,3,0,224676]"
47,177,48,4,3,0,31329,"[47,177,48,4,3,0,31329]"
24,14,47,2,2,1,196,"[24,14,47,2,2,1,196]"
57,22,303,4,4,1,484,"[57,22,303,4,4,1,484]"
62,22,236,2,1,1,484,"[62,22,236,2,1,1,484]"
11,495,14,3,1,0,245025,"[11,495,14,3,1,0,245025]"
9,511,1,1,1,1,261121,"[9,511,1,1,1,1,261121]"
22,281,15,4,2,0,78961,"[22,281,15,4,2,0,78961]"
28,94,100,2,4,0,8836,"[28,94,100,2,4,0,8836]"
58,133,45,3,3,0,17689,"[58,133,45,3,3,0,17689]"
56,330,18,7,2,0,108900,"[56,330,18,7,2,0,108900]"
38,439,19,3,4,0,192721,"[38,439,19,3,4,0,192721]"
6,313,3,3,2,1,97969,"[6,313,3,3,2,1,97969]"
50,72,113,1,3,1,5184,"[50,72,113,1,3,1,5184]"
52,114,30,2,4,0,12996,"[52,114,30,2,4,0,12996]"
31,164,38,3,2,0,26896,"[31,164,38,3,2,0,26896]"
31,337,16,5,2,1,113569,"[31,337,16,5,2,1,113569]"
41,214,9,5,4,1,45796,"[41,214,9,5,4,1,45796]"
8,160,60,3,1,1,25600,"[8,160,60,3,1,1,25600]"
35,337,20,6,4,0,113569,"[35,337,20,6,4,0,113569]"
21,337,6,6,2,0,113569,"[21,337,6,6,2,0,113569]"
17,308,16,5,4,1,94864,"[17,308,16,5,4,1,94864]"
22,382,20,4,3,1,145924,"[22,382,20,4,3,1,145924]"
21,140,41,2,2,0,19600,"[21,140,41,2,2,0,19600]"
57,74,33,3,2,0,5476,"[57,74,33,3,2,0,5476]"
6,187,35,6,1,1,34969,"[6,187,35,6,1,1,34969]"
33,347,24,4,4,0,120409,"[33,347,24,4,4,0,120409]"
41,271,8,7,2,1,73441,"[41,271,8,7,2,1,73441]"
59,112,58,3,2,1,12544,"[59,112,58,3,2,1,12544]"
31,284,4,1,2,1,80656,"[31,284,4,1,2,1,80656]"
10,484,4,7,2,0,234256,"[10,484,4,7,2,0,234256]"
39,492,17,2,1,0,242064,"[39,492,17,2,1,0,242064]"
13,341,11,6,2,0,116281,"[13,341,11,6,2,0,116281]"
50,314,21,3,3,0,98596,"[50,314,21,3,3,0,98596]"
48,464,12,6,3,1,215296,"[48,464,12,6,3,1,215296]"
59,236,40,1,1,1,55696,"[59,236,40,1,1,1,55696]"
4,335,2,7,4,1,112225,"[4,335,2,7,4,1,112225]"
35,507,6,6,3,0,257049,"[35,507,6,6,3,0,257049]"
53,408,16,3,4,1,166464,"[53,408,16,3,4,1,166464]"
17,278,28,7,3,1,77284,"[17,278,28,7,3,1,77284]"
8,104,62,6,4,0,10816,"[8,104,62,6,4,0,10816]"
37,448,6,3,2,1,200704,"[37,448,6,3,2,1,200704]"
37,395,20,3,2,1,156025,"[37,395,20,3,2,1,156025]"
19,114,68,5,2,0,12996,"[19,114,68,5,2,0,12996]"
54,503,5,2,2,1,253009,"[54,503,5,2,2,1,253009]"
18,11,42,7,1,0,121,"[18,11,42,7,1,0,121]"
21,114,78,1,1,0,12996,"[21,114,78,1,1,0,12996]"
33,368,24,1,4,1,135424,"[33,368,24,1,4,1,135424]"
61,49,47,1,2,0,2401,"[61,49,47,1,2,0,2401]"
58,213,4,7,3,1,45369,"[58,213,4,7,3,1,45369]"
49,475,2,6,1,0,225625,"[49,475,2,6,1,0,225625]"
42,282,2,1,4,0,79524,"[42,282,2,1,4,0,79524]"
55,167,34,7,1,0,27889,"[55,167,34,7,1,0,27889]"
27,415,20,3,3,1,172225,"[27,415,20,3,3,1,172225]"
5,324,6,2,2,0,104976,"[5,324,6,2,2,0,104976]"
58,188,34,7,2,0,35344,"[58,188,34,7,2,0,35344]"
7,234,20,7,1,0,54756,"[7,234,20,7,1,0,54756]"
57,220,32,6,2,1,48400,"[57,220,32,6,2,1,48400]"
27,272,1,4,3,0,73984,"[27,272,1,4,3,0,73984]"
12,273,10,2,3,0,74529,"[12,273,10,2,3,0,74529]"
27,359,25,6,4,1,128881,"[27,359,25,6,4,1,128881]"
48,368,8,3,3,0,135424,"[48,368,8,3,3,0,135424]"
15,501,12,2,2,0,251001,"[15,501,12,2,2,0,251001]"
7,12,832,3,1,0,144,"[7,12,832,3,1,0,144]"
1,432,15,3,1,0,186624,"[1,432,15,3,1,0,186624]"
28,419,11,5,2,1,175561,"[28,419,11,5,2,1,175561]"
20,273,22,1,1,0,74529,"[20,273,22,1,1,0,74529]"
35,316,7,1,1,0,99856,"[35,316,7,1,1,0,99856]"
13,147,8,1,2,0,21609,"[13,147,8,1,2,0,21609]"
24,426,2,2,2,0,181476,"[24,426,2,2,2,0,181476]"
33,27,134,3,3,0,729,"[33,27,134,3,3,0,729]"
55,191,46,5,3,1,36481,"[55,191,46,5,3,1,36481]"
1,156,42,2,4,0,24336,"[1,156,42,2,4,0,24336]"
17,344,11,3,4,1,118336,"[17,344,11,3,4,1,118336]"
17,368,7,1,2,1,135424,"[17,368,7,1,2,1,135424]"
64,9,510,3,2,0,81,"[64,9,510,3,2,0,81]"
34,169,25,4,1,1,28561,"[34,169,25,4,1,1,28561]"
9,358,19,5,3,0,128164,"[9,358,19,5,3,0,128164]"
60,131,59,7,3,1,17161,"[60,131,59,7,3,1,17161]"
19,302,30,2,2,1,91204,"[19,302,30,2,2,1,91204]"
31,405,14,7,3,1,164025,"[31,405,14,7,3,1,164025]"
4,384,19,3,4,0,147456,"[4,384,19,3,4,0,147456]"
17,88,38,4,1,1,7744,"[17,88,38,4,1,1,7744]"
30,28,53,4,4,1,784,"[30,28,53,4,4,1,784]"
39,4,2153,2,1,0,16,"[39,4,2153,2,1,0,16]"
61,314,29,5,2,0,98596,"[61,314,29,5,2,0,98596]"
7,294,14,4,2,0,86436,"[7,294,14,4,2,0,86436]"
58,230,16,1,2,0,52900,"[58,230,16,1,2,0,52900]"
17,420,6,2,3,0,176400,"[17,420,6,2,3,0,176400]"
12,207,30,4,4,0,42849,"[12,207,30,4,4,0,42849]"
51,467,8,5,1,0,218089,"[51,467,8,5,1,0,218089]"
41,149,12,2,4,0,22201,"[41,149,12,2,4,0,22201]"
10,278,32,2,3,0,77284,"[10,278,32,2,3,0,77284]"
64,248,36,5,3,1,61504,"[64,248,36,5,3,1,61504]"
29,460,19,5,4,1,211600,"[29,460,19,5,4,1,211600]"
46,99,95,5,2,1,9801,"[46,99,95,5,2,1,9801]"
25,20,346,2,4,1,400,"[25,20,346,2,4,1,400]"
9,348,12,5,2,1,121104,"[9,348,12,5,2,1,121104]"
10,387,14,7,1,1,149769,"[10,387,14,7,1,1,149769]"
54,371,15,5,3,0,137641,"[54,371,15,5,3,0,137641]"
8,306,14,4,4,0,93636,"[8,306,14,4,4,0,93636]"
32,192,3,4,1,0,36864,"[32,192,3,4,1,0,36864]"
33,272,14,3,1,1,73984,"[33,272,14,3,1,1,73984]"
30,279,32,3,2,1,77841,"[30,279,32,3,2,1,77841]"
51,406,22,7,3,0,164836,"[51,406,22,7,3,0,164836]"
24,195,42,6,3,0,38025,"[24,195,42,6,3,0,38025]"
15,347,27,5,4,0,120409,"[15,347,27,5,4,0,120409]"
45,484,13,4,4,1,234256,"[45,484,13,4,4,1,234256]"
62,344,21,6,1,0,118336,"[62,344,21,6,1,0,118336]"
31,426,18,5,3,0,181476,"[31,426,18,5,3,0,181476]"
10,432,17,1,3,0,186624,"[10,432,17,1,3,0,186624]"
14,425,20,2,3,0,180625,"[14,425,20,2,3,0,180625]"
59,240,23,4,4,1,57600,"[59,240,23,4,4,1,57600]"
42,389,8,2,2,1,151321,"[42,389,8,2,2,1,151321]"
36,509,8,1,1,0,259081,"[36,509,8,1,1,0,259081]"
5,290,30,3,4,1,84100,"[5,290,30,3,4,1,84100]"
6,377,16,5,1,0,142129,"[6,377,16,5,1,0,142129]"
31,88,3,5,3,0,7744,"[31,88,3,5,3,0,7744]"
50,53,113,2,2,0,2809,"[50,53,113,2,2,0,2809]"
5,239,38,6,2,1,57121,"[5,239,38,6,2,1,57121]"
6,443,12,6,4,0,196249,"[6,443,12,6,4,0,196249]"
8,131,31,5,3,0,17161,"[8,131,31,5,3,0,17161]"
27,141,11,4,4,0,19881,"[27,141,11,4,4,0,19881]"
7,8,1172,7,1,0,64,"[7,8,1172,7,1,0,64]"
25,463,1,5,4,1,214369,"[25,463,1,5,4,1,214369]"
1,117,33,5,3,1,13689,"[1,117,33,5,3,1,13689]"
13,102,1,2,4,0,10404,"[13,102,1,2,4,0,10404]"
59,510,4,7,4,0,260100,"[59,510,4,7,4,0,260100]"
58,304,31,3,1,1,92416,"[58,304,31,3,1,1,92416]"
46,38,146,4,3,0,1444,"[46,38,146,4,3,0,1444]"
61,459,11,5,3,0,210681,"[61,459,11,5,3,0,210681]"
16,358,3,5,2,1,128164,"[16,358,3,5,2,1,128164]"
37,134,42,6,2,0,17956,"[37,134,42,6,2,0,17956]"
8,341,19,4,2,1,116281,"[8,341,19,4,2,1,116281]"
34,196,40,1,4,0,38416,"[34,196,40,1,4,0,38416]"
15,419,20,3,3,1,175561,"[15,419,20,3,3,1,175561]"
55,13,359,4,2,0,169,"[55,13,359,4,2,0,169]"
6,428,21,2,1,1,183184,"[6,428,21,2,1,1,183184]"
24,329,10,4,1,1,108241,"[24,329,10,4,1,1,108241]"
51,167,47,2,4,0,27889,"[51,167,47,2,4,0,27889]"
54,477,17,6,2,1,227529,"[54,477,17,6,2,1,227529]"
41,321,8,2,4,1,103041,"[41,321,8,2,4,1,103041]"
31,1,7913,1,4,0,1,"[31,1,7913,1,4,0,1]"
34,244,3,5,1,1,59536,"[34,244,3,5,1,1,59536]"
58,207,45,6,4,1,42849,"[58,207,45,6,4,1,42849]"
40,399,1,3,2,1,159201,"[40,399,1,3,2,1,159201]"
12,269,30,6,4,0,72361,"[12,269,30,6,4,0,72361]"
20,41,154,6,1,1,1681,"[20,41,154,6,1,1,1681]"
57,151,52,5,1,0,22801,"[57,151,52,5,1,0,22801]"
17,266,2,1,3,0,70756,"[17,266,2,1,3,0,70756]"
1,238,7,6,3,0,56644,"[1,238,7,6,3,0,56644]"
21,87,87,3,2,1,7569,"[21,87,87,3,2,1,7569]"
40,340,17,7,3,0,115600,"[40,340,17,7,3,0,115600]"
39,102,28,6,3,1,10404,"[39,102,28,6,3,1,10404]"
28,52,9,4,2,1,2704,"[28,52,9,4,2,1,2704]"
6,162,21,5,2,1,26244,"[6,162,21,5,2,1,26244]"
30,360,10,1,3,1,129600,"[30,360,10,1,3,1,129600]"
14,486,7,7,2,0,236196,"[14,486,7,7,2,0,236196]"
52,4,2304,4,3,0,16,"[52,4,2304,4,3,0,16]"
37,100,71,6,3,1,10000,"[37,100,71,6,3,1,10000]"
3,154,51,7,4,0,23716,"[3,154,51,7,4,0,23716]"
21,491,8,2,2,0,241081,"[21,491,8,2,2,0,241081]"
44,492,1,5,3,1,242064,"[44,492,1,5,3,1,242064]"
58,32,263,4,4,1,1024,"[58,32,263,4,4,1,1024]"
37,13,85,3,4,0,169,"[37,13,85,3,4,0,169]"
17,376,23,6,1,0,141376,"[17,376,23,6,1,0,141376]"
55,283,22,4,4,1,80089,"[55,283,22,4,4,1,80089]"
38,383,21,1,3,0,146689,"[38,383,21,1,3,0,146689]"
9,373,24,1,4,1,139129,"[9,373,24,1,4,1,139129]"
23,2,1306,2,1,0,4,"[23,2,1306,2,1,0,4]"
60,447,11,1,1,0,199809,"[60,447,11,1,1,0,199809]"
32,452,3,4,1,0,204304,"[32,452,3,4,1,0,204304]"
59,150,26,6,3,1,22500,"[59,150,26,6,3,1,22500]"
39,194,3,1,1,1,37636,"[39,194,3,1,1,1,37636]"
38,457,16,2,3,1,208849,"[38,457,16,2,3,1,208849]"
8,263,33,4,4,1,69169,"[8,263,33,4,4,1,69169]"
61,258,11,4,3,0,66564,"[61,258,11,4,3,0,66564]"
4,168,1,2,4,0,28224,"[4,168,1,2,4,0,28224]"
46,383,21,4,1,0,146689,"[46,383,21,4,1,0,146689]"
59,398,4,1,1,0,158404,"[59,398,4,1,1,0,158404]"
29,350,5,1,4,0,122500,"[29,350,5,1,4,0,122500]"
13,250,34,1,2,1,62500,"[13,250,34,1,2,1,62500]"
4,112,28,1,4,1,12544,"[4,112,28,1,4,1,12544]"
5,2,2125,2,3,0,4,"[5,2,2125,2,3,0,4]"
34,244,38,7,1,0,59536,"[34,244,38,7,1,0,59536]"
62,63,60,3,2,1,3969,"[62,63,60,3,2,1,3969]"
5,404,16,3,3,0,163216,"[5,404,16,3,3,0,163216]"
15,94,42,1,3,0,8836,"[15,94,42,1,3,0,8836]"
42,152,10,1,2,0,23104,"[42,152,10,1,2,0,23104]"
23,89,73,5,1,1,7921,"[23,89,73,5,1,1,7921]"
30,199,46,7,4,1,39601,"[30,199,46,7,4,1,39601]"
22,239,18,4,1,0,57121,"[22,239,18,4,1,0,57121]"
5,303,11,1,3,1,91809,"[5,303,11,1,3,1,91809]"
13,18,226,7,2,1,324,"[13,18,226,7,2,1,324]"
21,258,28,6,2,1,66564,"[21,258,28,6,2,1,66564]"
43,314,29,6,1,0,98596,"[43,314,29,6,1,0,98596]"
51,232,37,2,3,0,53824,"[51,232,37,2,3,0,53824]"
64,259,29,5,1,1,67081,"[64,259,29,5,1,1,67081]"
22,34,149,1,1,1,1156,"[22,34,149,1,1,1,1156]"
21,358,7,2,2,0,128164,"[21,358,7,2,2,0,128164]"
1,195,50,1,4,0,38025,"[1,195,50,1,4,0,38025]"
35,257,30,4,1,1,66049,"[35,257,30,4,1,1,66049]"
54,376,3,5,3,0,141376,"[54,376,3,5,3,0,141376]"
30,22,406,6,2,1,484,"[30,22,406,6,2,1,484]"
16,313,18,2,2,1,97969,"[16,313,18,2,2,1,97969]"
11,65,44,3,2,0,4225,"[11,65,44,3,2,0,4225]"
40,413,15,4,1,0,170569,"[40,413,15,4,1,0,170569]"
16,124,65,1,2,0,15376,"[16,124,65,1,2,0,15376]"
5,155,14,3,1,0,24025,"[5,155,14,3,1,0,24025]"
58,120,23,7,4,1,14400,"[58,120,23,7,4,1,14400]"
48,485,18,3,3,1,235225,"[48,485,18,3,3,1,235225]"
3,290,30,2,4,0,84100,"[3,290,30,2,4,0,84100]"
49,429,1,2,4,0,184041,"[49,429,1,2,4,0,184041]"
25,142,62,2,1,0,20164,"[25,142,62,2,1,0,20164]"
3,359,14,2,2,0,128881,"[3,359,14,2,2,0,128881]"
14,506,16,4,4,1,256036,"[14,506,16,4,4,1,256036]"
1,156,53,6,4,1,24336,"[1,156,53,6,4,1,24336]"
28,212,32,3,1,0,44944,"[28,212,32,3,1,0,44944]"
1,361,16,7,2,0,130321,"[1,361,16,7,2,0,130321]"
57,287,26,3,2,1,82369,"[57,287,26,3,2,1,82369]"
29,11,677,3,3,1,121,"[29,11,677,3,3,1,121]"
41,155,6,1,1,0,24025,"[41,155,6,1,1,0,24025]"
62,454,6,6,3,0,206116,"[62,454,6,6,3,0,206116]"
32,371,25,5,3,1,137641,"[32,371,25,5,3,1,137641]"
52,390,14,2,3,0,152100,"[52,390,14,2,3,0,152100]"
63,282,29,5,2,0,79524,"[63,282,29,5,2,0,79524]"
43,279,30,7,2,1,77841,"[43,279,30,7,2,1,77841]"
28,78,121,7,3,1,6084,"[28,78,121,7,3,1,6084]"
13,180,2,4,3,0,32400,"[13,180,2,4,3,0,32400]"
2,15,368,1,3,1,225,"[2,15,368,1,3,1,225]"
19,345,8,5,1,0,119025,"[19,345,8,5,1,0,119025]"
50,305,23,5,4,1,93025,"[50,305,23,5,4,1,93025]"
29,118,71,5,2,0,13924,"[29,118,71,5,2,0,13924]"
33,27,179,2,3,0,729,"[33,27,179,2,3,0,729]"
23,78,110,4,1,0,6084,"[23,78,110,4,1,0,6084]"
57,70,32,1,2,0,4900,"[57,70,32,1,2,0,4900]"
34,13,90,1,4,1,169,"[34,13,90,1,4,1,169]"
14,457,5,2,2,0,208849,"[14,457,5,2,2,0,208849]"
51,347,19,3,2,0,120409,"[51,347,19,3,2,0,120409]"
61,138,15,3,2,1,19044,"[61,138,15,3,2,1,19044]"
44,123,66,3,3,1,15129,"[44,123,66,3,3,1,15129]"
3,280,33,2,1,0,78400,"[3,280,33,2,1,0,78400]"
39,161,49,2,3,1,25921,"[39,161,49,2,3,1,25921]"
35,48,34,3,4,1,2304,"[35,48,34,3,4,1,2304]"
12,74,107,4,4,0,5476,"[12,74,107,4,4,0,5476]"
49,500,7,5,1,1,250000,"[49,500,7,5,1,1,250000]"
2,499,17,7,4,0,249001,"[2,499,17,7,4,0,249001]"
40,213,42,5,4,1,45369,"[40,213,42,5,4,1,45369]"
6,320,12,2,4,1,102400,"[6,320,12,2,4,1,102400]"
1,491,18,5,4,0,241081,"[1,491,18,5,4,0,241081]"
54,385,17,7,2,1,148225,"[54,385,17,7,2,1,148225]"
24,246,14,7,2,0,60516,"[24,246,14,7,2,0,60516]"
52,280,11,4,4,0,78400,"[52,280,11,4,4,0,78400]"
9,279,14,5,2,0,77841,"[9,279,14,5,2,0,77841]"
64,432,21,6,3,1,186624,"[64,432,21,6,3,1,186624]"
5,300,23,7,2,0,90000,"[5,300,23,7,2,0,90000]"
11,425,14,5,4,0,180625,"[11,425,14,5,4,0,180625]"
34,236,34,6,4,1,55696,"[34,236,34,6,4,1,55696]"
45,35,209,5,3,1,1225,"[45,35,209,5,3,1,1225]"
56,398,17,6,4,0,158404,"[56,398,17,6,4,0,158404]"
42,344,16,3,3,1,118336,"[42,344,16,3,3,1,118336]"
7,330,6,3,2,0,108900,"[7,330,6,3,2,0,108900]"
22,262,12,2,1,0,68644,"[22,262,12,2,1,0,68644]"
19,477,18,4,2,1,227529,"[19,477,18,4,2,1,227529]"
60,49,137,5,3,0,2401,"[60,49,137,5,3,0,2401]"
20,161,19,4,1,1,25921,"[20,161,19,4,1,1,25921]"
60,54,111,7,4,0,2916,"[60,54,111,7,4,0,2916]"
55,316,11,1,4,0,99856,"[55,316,11,1,4,0,99856]"
58,281,8,2,1,1,78961,"[58,281,8,2,1,1,78961]"
13,87,61,1,1,1,7569,"[13,87,61,1,1,1,7569]"
23,322,9,1,1,1,103684,"[23,322,9,1,1,1,103684]"
31,162,41,2,4,0,26244,"[31,162,41,2,4,0,26244]"
44,144,35,3,3,0,20736,"[44,144,35,3,3,0,20736]"
17,432,19,7,1,0,186624,"[17,432,19,7,1,0,186624]"
21,24,214,6,4,0,576,"[21,24,214,6,4,0,576]"
24,132,21,4,2,0,17424,"[24,132,21,4,2,0,17424]"
53,2,4952,2,3,1,4,"[53,2,4952,2,3,1,4]"
12,151,62,7,4,0,22801,"[12,151,62,7,4,0,22801]"
1,77,78,4,4,0,5929,"[1,77,78,4,4,0,5929]"
35,260,34,2,3,0,67600,"[35,260,34,2,3,0,67600]"
7,493,6,5,4,1,243049,"[7,493,6,5,4,1,243049]"
43,249,10,2,2,1,62001,"[43,249,10,2,2,1,62001]"
44,129,45,3,3,1,16641,"[44,129,45,3,3,1,16641]"
2,435,18,5,3,1,189225,"[2,435,18,5,3,1,189225]"
55,76,51,6,1,0,5776,"[55,76,51,6,1,0,5776]"
48,97,76,6,2,0,9409,"[48,97,76,6,2,0,9409]"
62,465,13,5,1,0,216225,"[62,465,13,5,1,0,216225]"
27,299,25,3,2,0,89401,"[27,299,25,3,2,0,89401]"
38,285,12,1,4,0,81225,"[38,285,12,1,4,0,81225]"
43,106,18,1,2,0,11236,"[43,106,18,1,2,0,11236]"
13,124,64,2,4,1,15376,"[13,124,64,2,4,1,15376]"
49,183,36,4,4,0,33489,"[49,183,36,4,4,0,33489]"
37,369,25,7,3,1,136161,"[37,369,25,7,3,1,136161]"
4,11,139,4,3,1,121,"[4,11,139,4,3,1,121]"
40,405,19,7,3,1,164025,"[40,405,19,7,3,1,164025]"
22,500,12,1,1,1,250000,"[22,500,12,1,1,1,250000]"
49,368,15,7,4,0,135424,"[49,368,15,7,4,0,135424]"
9,313,12,1,4,1,97969,"[9,313,12,1,4,1,97969]"
47,473,13,1,4,0,223729,"[47,473,13,1,4,0,223729]"
14,327,11,2,4,0,106929,"[14,327,11,2,4,0,106929]"
63,113,51,4,3,0,12769,"[63,113,51,4,3,0,12769]"
57,359,6,4,3,1,128881,"[57,359,6,4,3,1,128881]"
9,9,1033,4,2,1,81,"[9,9,1033,4,2,1,81]"
26,180,19,5,2,0,32400,"[26,180,19,5,2,0,32400]"
39,49,44,3,1,1,2401,"[39,49,44,3,1,1,2401]"
39,67,4,3,2,1,4489,"[39,67,4,3,2,1,4489]"
43,423,19,3,3,0,178929,"[43,423,19,3,3,0,178929]"
38,330,3,7,4,0,108900,"[38,330,3,7,4,0,108900]"
41,382,7,5,3,1,145924,"[41,382,7,5,3,1,145924]"
35,76,107,1,1,0,5776,"[35,76,107,1,1,0,5776]"
51,472,5,1,3,1,222784,"[51,472,5,1,3,1,222784]"
50,488,2,7,1,0,238144,"[50,488,2,7,1,0,238144]"
52,23,266,3,2,1,529,"[52,23,266,3,2,1,529]"
63,51,98,6,4,1,2601,"[63,51,98,6,4,1,2601]"
63,229,23,3,3,1,52441,"[63,229,23,3,3,1,52441]"
58,18,139,4,1,1,324,"[58,18,139,4,1,1,324]"
33,220,2,4,4,0,48400,"[33,220,2,4,4,0,48400]"
4,445,9,6,4,1,198025,"[4,445,9,6,4,1,198025]"
56,135,23,3,3,0,18225,"[56,135,23,3,3,0,18225]"
25,220,9,1,4,1,48400,"[25,220,9,1,4,1,48400]"
26,240,10,1,4,0,57600,"[26,240,10,1,4,0,57600]"
60,381,6,4,3,1,145161,"[60,381,6,4,3,1,145161]"
29,267,16,5,1,1,71289,"[29,267,16,5,1,1,71289]"
24,462,4,4,1,0,213444,"[24,462,4,4,1,0,213444]"
20,291,25,7,3,0,84681,"[20,291,25,7,3,0,84681]"
33,13,86,7,4,0,169,"[33,13,86,7,4,0,169]"
58,328,22,4,2,0,107584,"[58,328,22,4,2,0,107584]"
