batchsize,matsize,channels_in,poolsize,strides,padding,elements_matrix,hashkey
10,219,44,6,1,0,47961,"[10,219,44,6,1,0,47961]"
12,25,236,6,3,0,625,"[12,25,236,6,3,0,625]"
55,279,31,4,4,0,77841,"[55,279,31,4,4,0,77841]"
40,201,26,5,4,0,40401,"[40,201,26,5,4,0,40401]"
3,363,9,3,1,1,131769,"[3,363,9,3,1,1,131769]"
57,24,196,3,1,1,576,"[57,24,196,3,1,1,576]"
54,39,172,4,4,1,1521,"[54,39,172,4,4,1,1521]"
33,276,33,6,1,1,76176,"[33,276,33,6,1,1,76176]"
61,15,372,4,2,0,225,"[61,15,372,4,2,0,225]"
21,221,35,7,1,1,48841,"[21,221,35,7,1,1,48841]"
44,74,24,3,3,1,5476,"[44,74,24,3,3,1,5476]"
40,181,5,4,4,1,32761,"[40,181,5,4,4,1,32761]"
9,338,1,4,3,0,114244,"[9,338,1,4,3,0,114244]"
18,153,38,5,1,0,23409,"[18,153,38,5,1,0,23409]"
12,234,20,6,3,0,54756,"[12,234,20,6,3,0,54756]"
4,339,12,5,4,1,114921,"[4,339,12,5,4,1,114921]"
56,391,8,5,3,0,152881,"[56,391,8,5,3,0,152881]"
41,229,30,6,2,1,52441,"[41,229,30,6,2,1,52441]"
44,416,14,1,2,1,173056,"[44,416,14,1,2,1,173056]"
39,418,22,6,3,1,174724,"[39,418,22,6,3,1,174724]"
43,144,9,5,3,0,20736,"[43,144,9,5,3,0,20736]"
32,406,3,3,4,0,164836,"[32,406,3,3,4,0,164836]"
3,376,19,3,4,1,141376,"[3,376,19,3,4,1,141376]"
39,210,23,5,2,0,44100,"[39,210,23,5,2,0,44100]"
32,310,31,4,3,1,96100,"[32,310,31,4,3,1,96100]"
4,74,78,7,2,0,5476,"[4,74,78,7,2,0,5476]"
2,290,28,6,3,1,84100,"[2,290,28,6,3,1,84100]"
35,151,38,7,2,0,22801,"[35,151,38,7,2,0,22801]"
28,365,5,1,1,1,133225,"[28,365,5,1,1,1,133225]"
13,442,15,1,3,1,195364,"[13,442,15,1,3,1,195364]"
57,156,43,2,1,1,24336,"[57,156,43,2,1,1,24336]"
26,102,24,5,1,1,10404,"[26,102,24,5,1,1,10404]"
53,104,29,5,1,1,10816,"[53,104,29,5,1,1,10816]"
22,149,62,6,1,1,22201,"[22,149,62,6,1,1,22201]"
42,457,4,6,2,1,208849,"[42,457,4,6,2,1,208849]"
53,229,27,5,1,0,52441,"[53,229,27,5,1,0,52441]"
49,87,77,6,1,0,7569,"[49,87,77,6,1,0,7569]"
63,317,23,1,3,1,100489,"[63,317,23,1,3,1,100489]"
11,145,48,3,2,1,21025,"[11,145,48,3,2,1,21025]"
29,16,287,2,2,1,256,"[29,16,287,2,2,1,256]"
15,57,121,7,3,0,3249,"[15,57,121,7,3,0,3249]"
63,343,15,2,1,0,117649,"[63,343,15,2,1,0,117649]"
10,117,28,2,1,0,13689,"[10,117,28,2,1,0,13689]"
24,399,20,1,2,0,159201,"[24,399,20,1,2,0,159201]"
29,191,44,5,3,0,36481,"[29,191,44,5,3,0,36481]"
33,25,399,6,1,1,625,"[33,25,399,6,1,1,625]"
35,172,45,6,1,1,29584,"[35,172,45,6,1,1,29584]"
62,154,45,5,3,0,23716,"[62,154,45,5,3,0,23716]"
36,146,65,2,3,1,21316,"[36,146,65,2,3,1,21316]"
12,276,18,3,4,1,76176,"[12,276,18,3,4,1,76176]"
51,300,14,3,4,0,90000,"[51,300,14,3,4,0,90000]"
6,306,11,1,2,1,93636,"[6,306,11,1,2,1,93636]"
9,164,10,4,3,1,26896,"[9,164,10,4,3,1,26896]"
6,345,14,7,4,1,119025,"[6,345,14,7,4,1,119025]"
5,61,145,4,1,0,3721,"[5,61,145,4,1,0,3721]"
26,209,38,2,3,0,43681,"[26,209,38,2,3,0,43681]"
8,477,2,3,4,0,227529,"[8,477,2,3,4,0,227529]"
26,477,2,2,2,0,227529,"[26,477,2,2,2,0,227529]"
47,266,18,3,4,0,70756,"[47,266,18,3,4,0,70756]"
45,457,12,3,2,0,208849,"[45,457,12,3,2,0,208849]"
24,331,20,7,3,1,109561,"[24,331,20,7,3,1,109561]"
16,458,6,6,3,1,209764,"[16,458,6,6,3,1,209764]"
7,338,4,6,4,0,114244,"[7,338,4,6,4,0,114244]"
13,282,24,3,1,1,79524,"[13,282,24,3,1,1,79524]"
5,171,12,7,4,0,29241,"[5,171,12,7,4,0,29241]"
47,292,2,1,4,1,85264,"[47,292,2,1,4,1,85264]"
45,361,24,4,3,1,130321,"[45,361,24,4,3,1,130321]"
39,362,8,4,1,0,131044,"[39,362,8,4,1,0,131044]"
41,323,8,7,1,0,104329,"[41,323,8,7,1,0,104329]"
49,382,2,2,4,1,145924,"[49,382,2,2,4,1,145924]"
6,496,13,6,3,0,246016,"[6,496,13,6,3,0,246016]"
37,161,8,7,3,1,25921,"[37,161,8,7,3,1,25921]"
27,213,31,6,1,1,45369,"[27,213,31,6,1,1,45369]"
49,343,18,6,4,0,117649,"[49,343,18,6,4,0,117649]"
6,335,7,7,4,0,112225,"[6,335,7,7,4,0,112225]"
22,308,12,1,2,1,94864,"[22,308,12,1,2,1,94864]"
49,262,1,7,4,0,68644,"[49,262,1,7,4,0,68644]"
32,378,11,6,1,1,142884,"[32,378,11,6,1,1,142884]"
51,206,44,6,1,1,42436,"[51,206,44,6,1,1,42436]"
29,385,19,4,2,0,148225,"[29,385,19,4,2,0,148225]"
2,365,13,2,2,1,133225,"[2,365,13,2,2,1,133225]"
18,111,60,4,4,1,12321,"[18,111,60,4,4,1,12321]"
46,412,8,3,4,0,169744,"[46,412,8,3,4,0,169744]"
49,279,5,4,2,1,77841,"[49,279,5,4,2,1,77841]"
27,454,13,4,4,1,206116,"[27,454,13,4,4,1,206116]"
40,487,15,3,4,1,237169,"[40,487,15,3,4,1,237169]"
28,11,745,5,1,1,121,"[28,11,745,5,1,1,121]"
21,408,9,3,4,1,166464,"[21,408,9,3,4,1,166464]"
30,444,9,5,2,0,197136,"[30,444,9,5,2,0,197136]"
30,128,4,3,2,0,16384,"[30,128,4,3,2,0,16384]"
58,83,57,7,1,0,6889,"[58,83,57,7,1,0,6889]"
55,496,11,4,1,1,246016,"[55,496,11,4,1,1,246016]"
53,362,3,6,3,1,131044,"[53,362,3,6,3,1,131044]"
24,489,12,5,4,0,239121,"[24,489,12,5,4,0,239121]"
52,482,6,7,4,1,232324,"[52,482,6,7,4,1,232324]"
29,118,75,5,2,1,13924,"[29,118,75,5,2,1,13924]"
13,68,94,4,4,0,4624,"[13,68,94,4,4,0,4624]"
43,310,20,2,2,1,96100,"[43,310,20,2,2,1,96100]"
29,66,144,1,2,0,4356,"[29,66,144,1,2,0,4356]"
47,55,150,6,1,0,3025,"[47,55,150,6,1,0,3025]"
16,257,37,3,2,0,66049,"[16,257,37,3,2,0,66049]"
36,356,8,2,2,1,126736,"[36,356,8,2,2,1,126736]"
59,395,18,6,1,1,156025,"[59,395,18,6,1,1,156025]"
15,504,8,2,2,1,254016,"[15,504,8,2,2,1,254016]"
51,482,17,7,3,1,232324,"[51,482,17,7,3,1,232324]"
20,189,5,2,2,1,35721,"[20,189,5,2,2,1,35721]"
10,159,50,2,2,1,25281,"[10,159,50,2,2,1,25281]"
39,489,1,4,3,0,239121,"[39,489,1,4,3,0,239121]"
42,469,2,2,3,0,219961,"[42,469,2,2,3,0,219961]"
4,191,45,5,2,0,36481,"[4,191,45,5,2,0,36481]"
46,257,11,5,3,1,66049,"[46,257,11,5,3,1,66049]"
4,324,2,5,3,0,104976,"[4,324,2,5,3,0,104976]"
40,60,5,5,4,0,3600,"[40,60,5,5,4,0,3600]"
5,409,9,2,1,1,167281,"[5,409,9,2,1,1,167281]"
10,431,16,4,1,0,185761,"[10,431,16,4,1,0,185761]"
47,464,7,1,4,0,215296,"[47,464,7,1,4,0,215296]"
59,431,19,4,2,1,185761,"[59,431,19,4,2,1,185761]"
39,382,23,5,4,0,145924,"[39,382,23,5,4,0,145924]"
12,153,13,4,4,0,23409,"[12,153,13,4,4,0,23409]"
16,173,16,6,4,1,29929,"[16,173,16,6,4,1,29929]"
24,501,12,6,3,0,251001,"[24,501,12,6,3,0,251001]"
39,81,102,7,1,1,6561,"[39,81,102,7,1,1,6561]"
45,21,260,4,3,0,441,"[45,21,260,4,3,0,441]"
50,511,5,5,3,0,261121,"[50,511,5,5,3,0,261121]"
50,104,86,6,4,0,10816,"[50,104,86,6,4,0,10816]"
43,138,41,4,2,1,19044,"[43,138,41,4,2,1,19044]"
49,224,26,5,2,0,50176,"[49,224,26,5,2,0,50176]"
35,226,40,2,3,1,51076,"[35,226,40,2,3,1,51076]"
2,241,28,6,2,1,58081,"[2,241,28,6,2,1,58081]"
53,482,19,3,3,1,232324,"[53,482,19,3,3,1,232324]"
36,187,36,2,3,0,34969,"[36,187,36,2,3,0,34969]"
8,137,33,7,2,0,18769,"[8,137,33,7,2,0,18769]"
8,250,34,3,1,0,62500,"[8,250,34,3,1,0,62500]"
53,309,31,1,4,0,95481,"[53,309,31,1,4,0,95481]"
9,442,20,5,3,0,195364,"[9,442,20,5,3,0,195364]"
54,255,28,3,3,1,65025,"[54,255,28,3,3,1,65025]"
5,469,3,5,2,0,219961,"[5,469,3,5,2,0,219961]"
59,276,1,2,2,1,76176,"[59,276,1,2,2,1,76176]"
54,313,25,4,4,0,97969,"[54,313,25,4,4,0,97969]"
41,42,236,6,2,1,1764,"[41,42,236,6,2,1,1764]"
22,165,40,2,3,0,27225,"[22,165,40,2,3,0,27225]"
37,94,95,4,1,1,8836,"[37,94,95,4,1,1,8836]"
30,259,6,1,2,0,67081,"[30,259,6,1,2,0,67081]"
25,56,64,3,2,0,3136,"[25,56,64,3,2,0,3136]"
7,362,6,5,1,1,131044,"[7,362,6,5,1,1,131044]"
29,98,39,4,1,1,9604,"[29,98,39,4,1,1,9604]"
45,265,17,7,3,1,70225,"[45,265,17,7,3,1,70225]"
36,179,15,1,3,1,32041,"[36,179,15,1,3,1,32041]"
43,72,1,5,3,0,5184,"[43,72,1,5,3,0,5184]"
54,43,108,3,3,1,1849,"[54,43,108,3,3,1,1849]"
54,369,18,7,2,0,136161,"[54,369,18,7,2,0,136161]"
23,391,15,2,4,1,152881,"[23,391,15,2,4,1,152881]"
16,291,20,2,1,0,84681,"[16,291,20,2,1,0,84681]"
24,127,26,1,4,1,16129,"[24,127,26,1,4,1,16129]"
59,343,16,4,1,0,117649,"[59,343,16,4,1,0,117649]"
18,171,49,4,3,1,29241,"[18,171,49,4,3,1,29241]"
41,122,40,6,4,0,14884,"[41,122,40,6,4,0,14884]"
30,52,34,4,2,1,2704,"[30,52,34,4,2,1,2704]"
38,54,151,1,4,0,2916,"[38,54,151,1,4,0,2916]"
24,387,17,4,1,0,149769,"[24,387,17,4,1,0,149769]"
29,49,153,7,1,1,2401,"[29,49,153,7,1,1,2401]"
37,289,31,3,3,1,83521,"[37,289,31,3,3,1,83521]"
63,266,34,6,1,1,70756,"[63,266,34,6,1,1,70756]"
34,228,34,7,1,0,51984,"[34,228,34,7,1,0,51984]"
36,446,5,6,4,0,198916,"[36,446,5,6,4,0,198916]"
64,344,12,2,1,1,118336,"[64,344,12,2,1,1,118336]"
7,505,15,2,1,0,255025,"[7,505,15,2,1,0,255025]"
11,202,14,7,4,1,40804,"[11,202,14,7,4,1,40804]"
42,220,37,7,4,0,48400,"[42,220,37,7,4,0,48400]"
40,79,78,3,1,1,6241,"[40,79,78,3,1,1,6241]"
44,71,41,4,4,0,5041,"[44,71,41,4,4,0,5041]"
11,83,39,3,1,1,6889,"[11,83,39,3,1,1,6889]"
57,14,521,6,1,0,196,"[57,14,521,6,1,0,196]"
22,201,45,6,1,0,40401,"[22,201,45,6,1,0,40401]"
13,120,57,3,1,0,14400,"[13,120,57,3,1,0,14400]"
29,83,79,5,3,0,6889,"[29,83,79,5,3,0,6889]"
23,210,30,6,2,1,44100,"[23,210,30,6,2,1,44100]"
29,408,8,2,1,1,166464,"[29,408,8,2,1,1,166464]"
41,314,3,4,2,1,98596,"[41,314,3,4,2,1,98596]"
31,366,1,7,4,0,133956,"[31,366,1,7,4,0,133956]"
64,386,1,2,1,1,148996,"[64,386,1,2,1,1,148996]"
40,472,17,5,1,0,222784,"[40,472,17,5,1,0,222784]"
63,210,28,6,4,0,44100,"[63,210,28,6,4,0,44100]"
62,120,49,6,1,0,14400,"[62,120,49,6,1,0,14400]"
49,331,2,1,4,0,109561,"[49,331,2,1,4,0,109561]"
54,88,67,7,3,1,7744,"[54,88,67,7,3,1,7744]"
10,410,2,1,1,0,168100,"[10,410,2,1,1,0,168100]"
23,504,7,4,4,0,254016,"[23,504,7,4,4,0,254016]"
37,196,40,2,3,0,38416,"[37,196,40,2,3,0,38416]"
41,313,13,4,4,1,97969,"[41,313,13,4,4,1,97969]"
58,510,11,4,4,1,260100,"[58,510,11,4,4,1,260100]"
64,72,70,4,2,0,5184,"[64,72,70,4,2,0,5184]"
40,112,21,2,1,0,12544,"[40,112,21,2,1,0,12544]"
1,493,11,1,4,1,243049,"[1,493,11,1,4,1,243049]"
53,314,21,7,2,1,98596,"[53,314,21,7,2,1,98596]"
33,341,5,3,3,1,116281,"[33,341,5,3,3,1,116281]"
42,144,17,7,3,0,20736,"[42,144,17,7,3,0,20736]"
21,427,21,2,3,0,182329,"[21,427,21,2,3,0,182329]"
43,443,2,1,4,0,196249,"[43,443,2,1,4,0,196249]"
14,365,13,1,4,1,133225,"[14,365,13,1,4,1,133225]"
19,394,12,7,4,1,155236,"[19,394,12,7,4,1,155236]"
44,247,22,7,2,1,61009,"[44,247,22,7,2,1,61009]"
40,254,29,5,2,0,64516,"[40,254,29,5,2,0,64516]"
60,67,128,1,3,1,4489,"[60,67,128,1,3,1,4489]"
28,502,8,2,2,1,252004,"[28,502,8,2,2,1,252004]"
34,442,21,2,4,1,195364,"[34,442,21,2,4,1,195364]"
46,305,19,4,3,1,93025,"[46,305,19,4,3,1,93025]"
57,170,39,1,3,0,28900,"[57,170,39,1,3,0,28900]"
63,164,52,1,3,0,26896,"[63,164,52,1,3,0,26896]"
14,193,35,5,2,1,37249,"[14,193,35,5,2,1,37249]"
57,275,12,6,1,0,75625,"[57,275,12,6,1,0,75625]"
43,148,27,7,4,1,21904,"[43,148,27,7,4,1,21904]"
55,372,20,5,4,0,138384,"[55,372,20,5,4,0,138384]"
37,275,12,5,2,0,75625,"[37,275,12,5,2,0,75625]"
62,439,12,7,2,1,192721,"[62,439,12,7,2,1,192721]"
4,226,21,6,1,0,51076,"[4,226,21,6,1,0,51076]"
53,458,18,5,2,0,209764,"[53,458,18,5,2,0,209764]"
22,352,9,5,3,1,123904,"[22,352,9,5,3,1,123904]"
62,422,21,7,4,0,178084,"[62,422,21,7,4,0,178084]"
41,471,2,7,1,0,221841,"[41,471,2,7,1,0,221841]"
59,159,22,2,2,1,25281,"[59,159,22,2,2,1,25281]"
61,382,19,4,3,1,145924,"[61,382,19,4,3,1,145924]"
45,251,8,4,1,1,63001,"[45,251,8,4,1,1,63001]"
21,501,5,4,3,0,251001,"[21,501,5,4,3,0,251001]"
31,84,78,4,1,1,7056,"[31,84,78,4,1,1,7056]"
17,109,20,7,1,1,11881,"[17,109,20,7,1,1,11881]"
36,251,34,5,3,1,63001,"[36,251,34,5,3,1,63001]"
51,129,75,4,2,1,16641,"[51,129,75,4,2,1,16641]"
3,90,94,6,1,1,8100,"[3,90,94,6,1,1,8100]"
29,266,22,2,1,0,70756,"[29,266,22,2,1,0,70756]"
52,221,28,4,4,1,48841,"[52,221,28,4,4,1,48841]"
31,275,8,6,1,1,75625,"[31,275,8,6,1,1,75625]"
8,232,35,1,4,0,53824,"[8,232,35,1,4,0,53824]"
52,356,12,6,4,0,126736,"[52,356,12,6,4,0,126736]"
42,182,47,4,1,1,33124,"[42,182,47,4,1,1,33124]"
30,85,90,5,1,1,7225,"[30,85,90,5,1,1,7225]"
36,160,52,2,4,1,25600,"[36,160,52,2,4,1,25600]"
48,75,62,5,4,1,5625,"[48,75,62,5,4,1,5625]"
39,401,23,6,3,1,160801,"[39,401,23,6,3,1,160801]"
54,375,16,5,4,1,140625,"[54,375,16,5,4,1,140625]"
42,205,10,2,1,1,42025,"[42,205,10,2,1,1,42025]"
64,237,30,1,2,0,56169,"[64,237,30,1,2,0,56169]"
62,349,15,3,2,1,121801,"[62,349,15,3,2,1,121801]"
26,474,5,6,1,0,224676,"[26,474,5,6,1,0,224676]"
57,229,34,7,4,0,52441,"[57,229,34,7,4,0,52441]"
59,97,2,6,3,1,9409,"[59,97,2,6,3,1,9409]"
47,130,50,1,4,0,16900,"[47,130,50,1,4,0,16900]"
51,268,13,7,2,1,71824,"[51,268,13,7,2,1,71824]"
39,388,20,4,2,0,150544,"[39,388,20,4,2,0,150544]"
38,137,57,5,4,0,18769,"[38,137,57,5,4,0,18769]"
13,233,15,6,1,1,54289,"[13,233,15,6,1,1,54289]"
16,52,138,3,2,0,2704,"[16,52,138,3,2,0,2704]"
27,72,57,3,2,1,5184,"[27,72,57,3,2,1,5184]"
47,69,19,4,3,0,4761,"[47,69,19,4,3,0,4761]"
19,452,18,1,3,1,204304,"[19,452,18,1,3,1,204304]"
21,347,13,5,4,0,120409,"[21,347,13,5,4,0,120409]"
52,336,3,3,3,1,112896,"[52,336,3,3,3,1,112896]"
40,274,17,5,3,0,75076,"[40,274,17,5,3,0,75076]"
12,418,22,7,1,0,174724,"[12,418,22,7,1,0,174724]"
58,46,39,2,2,1,2116,"[58,46,39,2,2,1,2116]"
23,157,10,1,2,0,24649,"[23,157,10,1,2,0,24649]"
51,277,29,4,3,1,76729,"[51,277,29,4,3,1,76729]"
61,405,14,7,1,0,164025,"[61,405,14,7,1,0,164025]"
38,161,39,6,1,0,25921,"[38,161,39,6,1,0,25921]"
36,334,6,1,3,1,111556,"[36,334,6,1,3,1,111556]"
26,46,47,1,2,0,2116,"[26,46,47,1,2,0,2116]"
19,71,51,4,2,0,5041,"[19,71,51,4,2,0,5041]"
45,267,5,5,4,1,71289,"[45,267,5,5,4,1,71289]"
10,75,128,2,2,0,5625,"[10,75,128,2,2,0,5625]"
38,69,141,6,3,1,4761,"[38,69,141,6,3,1,4761]"
5,475,13,6,2,0,225625,"[5,475,13,6,2,0,225625]"
58,325,10,6,2,0,105625,"[58,325,10,6,2,0,105625]"
7,127,14,7,2,1,16129,"[7,127,14,7,2,1,16129]"
14,150,43,6,3,0,22500,"[14,150,43,6,3,0,22500]"
43,407,3,6,2,0,165649,"[43,407,3,6,2,0,165649]"
48,120,79,6,4,1,14400,"[48,120,79,6,4,1,14400]"
3,69,76,1,2,0,4761,"[3,69,76,1,2,0,4761]"
38,221,1,4,1,1,48841,"[38,221,1,4,1,1,48841]"
33,123,7,7,2,1,15129,"[33,123,7,7,2,1,15129]"
12,408,10,1,3,0,166464,"[12,408,10,1,3,0,166464]"
22,194,38,6,1,0,37636,"[22,194,38,6,1,0,37636]"
55,479,16,2,4,0,229441,"[55,479,16,2,4,0,229441]"
32,87,23,2,2,0,7569,"[32,87,23,2,2,0,7569]"
15,346,20,5,4,0,119716,"[15,346,20,5,4,0,119716]"
37,233,3,2,2,1,54289,"[37,233,3,2,2,1,54289]"
38,205,12,5,4,1,42025,"[38,205,12,5,4,1,42025]"
34,474,2,1,3,0,224676,"[34,474,2,1,3,0,224676]"
51,221,2,7,4,0,48841,"[51,221,2,7,4,0,48841]"
15,369,1,7,2,0,136161,"[15,369,1,7,2,0,136161]"
44,63,1,4,1,1,3969,"[44,63,1,4,1,1,3969]"
35,181,37,2,4,1,32761,"[35,181,37,2,4,1,32761]"
30,152,39,6,2,1,23104,"[30,152,39,6,2,1,23104]"
12,488,5,7,4,1,238144,"[12,488,5,7,4,1,238144]"
41,215,17,7,1,0,46225,"[41,215,17,7,1,0,46225]"
6,132,49,5,1,1,17424,"[6,132,49,5,1,1,17424]"
33,229,8,3,1,0,52441,"[33,229,8,3,1,0,52441]"
57,466,16,3,4,1,217156,"[57,466,16,3,4,1,217156]"
9,173,18,3,4,1,29929,"[9,173,18,3,4,1,29929]"
33,182,37,1,3,1,33124,"[33,182,37,1,3,1,33124]"
48,510,4,2,4,0,260100,"[48,510,4,2,4,0,260100]"
16,303,23,7,1,0,91809,"[16,303,23,7,1,0,91809]"
15,253,24,1,3,0,64009,"[15,253,24,1,3,0,64009]"
34,115,64,5,4,0,13225,"[34,115,64,5,4,0,13225]"
22,393,17,3,3,0,154449,"[22,393,17,3,3,0,154449]"
18,428,15,4,1,1,183184,"[18,428,15,4,1,1,183184]"
64,216,7,2,2,1,46656,"[64,216,7,2,2,1,46656]"
7,317,4,7,1,1,100489,"[7,317,4,7,1,1,100489]"
39,378,17,1,3,0,142884,"[39,378,17,1,3,0,142884]"
61,296,5,2,4,0,87616,"[61,296,5,2,4,0,87616]"
31,81,50,1,1,0,6561,"[31,81,50,1,1,0,6561]"
13,208,9,6,2,0,43264,"[13,208,9,6,2,0,43264]"
31,55,132,6,2,0,3025,"[31,55,132,6,2,0,3025]"
30,35,237,1,3,0,1225,"[30,35,237,1,3,0,1225]"
8,190,19,4,2,0,36100,"[8,190,19,4,2,0,36100]"
45,58,93,2,1,0,3364,"[45,58,93,2,1,0,3364]"
13,335,9,6,3,1,112225,"[13,335,9,6,3,1,112225]"
57,311,17,6,4,1,96721,"[57,311,17,6,4,1,96721]"
64,182,34,1,2,0,33124,"[64,182,34,1,2,0,33124]"
42,194,3,7,1,1,37636,"[42,194,3,7,1,1,37636]"
63,118,80,6,3,0,13924,"[63,118,80,6,3,0,13924]"
22,483,12,1,4,1,233289,"[22,483,12,1,4,1,233289]"
12,290,23,4,3,1,84100,"[12,290,23,4,3,1,84100]"
58,438,3,1,4,1,191844,"[58,438,3,1,4,1,191844]"
37,456,1,5,1,0,207936,"[37,456,1,5,1,0,207936]"
48,464,12,6,2,1,215296,"[48,464,12,6,2,1,215296]"
9,368,10,3,3,1,135424,"[9,368,10,3,3,1,135424]"
54,105,39,4,4,1,11025,"[54,105,39,4,4,1,11025]"
61,490,12,6,4,1,240100,"[61,490,12,6,4,1,240100]"
2,475,20,4,3,1,225625,"[2,475,20,4,3,1,225625]"
21,272,22,5,4,1,73984,"[21,272,22,5,4,1,73984]"
6,378,10,2,1,1,142884,"[6,378,10,2,1,1,142884]"
53,118,69,7,2,1,13924,"[53,118,69,7,2,1,13924]"
20,451,15,1,4,1,203401,"[20,451,15,1,4,1,203401]"
17,87,37,7,2,1,7569,"[17,87,37,7,2,1,7569]"
29,178,10,3,1,0,31684,"[29,178,10,3,1,0,31684]"
18,394,1,5,1,0,155236,"[18,394,1,5,1,0,155236]"
57,356,19,6,4,0,126736,"[57,356,19,6,4,0,126736]"
35,222,8,7,1,0,49284,"[35,222,8,7,1,0,49284]"
39,183,43,3,2,1,33489,"[39,183,43,3,2,1,33489]"
11,190,26,1,2,0,36100,"[11,190,26,1,2,0,36100]"
28,204,30,4,1,0,41616,"[28,204,30,4,1,0,41616]"
63,205,22,7,3,0,42025,"[63,205,22,7,3,0,42025]"
41,126,2,3,2,1,15876,"[41,126,2,3,2,1,15876]"
48,321,3,1,1,0,103041,"[48,321,3,1,1,0,103041]"
24,402,21,6,1,0,161604,"[24,402,21,6,1,0,161604]"
32,502,16,6,2,1,252004,"[32,502,16,6,2,1,252004]"
51,419,19,2,1,1,175561,"[51,419,19,2,1,1,175561]"
60,234,19,7,2,1,54756,"[60,234,19,7,2,1,54756]"
21,463,3,4,2,0,214369,"[21,463,3,4,2,0,214369]"
55,490,5,5,4,1,240100,"[55,490,5,5,4,1,240100]"
45,398,16,6,3,1,158404,"[45,398,16,6,3,1,158404]"
43,68,93,3,1,0,4624,"[43,68,93,3,1,0,4624]"
23,355,4,7,3,0,126025,"[23,355,4,7,3,0,126025]"
53,481,7,5,2,0,231361,"[53,481,7,5,2,0,231361]"
44,445,8,5,3,1,198025,"[44,445,8,5,3,1,198025]"
13,462,8,2,2,0,213444,"[13,462,8,2,2,0,213444]"
14,253,10,1,2,0,64009,"[14,253,10,1,2,0,64009]"
43,265,3,6,3,0,70225,"[43,265,3,6,3,0,70225]"
54,462,3,3,4,1,213444,"[54,462,3,3,4,1,213444]"
14,103,92,1,3,0,10609,"[14,103,92,1,3,0,10609]"
26,84,45,1,4,1,7056,"[26,84,45,1,4,1,7056]"
2,219,24,5,4,0,47961,"[2,219,24,5,4,0,47961]"
43,337,21,5,2,1,113569,"[43,337,21,5,2,1,113569]"
57,435,16,4,1,1,189225,"[57,435,16,4,1,1,189225]"
43,143,8,5,3,0,20449,"[43,143,8,5,3,0,20449]"
55,97,68,2,4,1,9409,"[55,97,68,2,4,1,9409]"
18,164,17,3,3,1,26896,"[18,164,17,3,3,1,26896]"
64,287,24,7,2,0,82369,"[64,287,24,7,2,0,82369]"
34,172,14,7,4,0,29584,"[34,172,14,7,4,0,29584]"
10,331,19,1,4,0,109561,"[10,331,19,1,4,0,109561]"
54,91,33,3,1,1,8281,"[54,91,33,3,1,1,8281]"
55,130,29,4,1,1,16900,"[55,130,29,4,1,1,16900]"
16,324,23,1,1,0,104976,"[16,324,23,1,1,0,104976]"
45,304,25,6,1,0,92416,"[45,304,25,6,1,0,92416]"
16,482,15,2,4,1,232324,"[16,482,15,2,4,1,232324]"
19,398,15,1,4,1,158404,"[19,398,15,1,4,1,158404]"
7,331,13,2,1,1,109561,"[7,331,13,2,1,1,109561]"
37,29,143,3,2,1,841,"[37,29,143,3,2,1,841]"
23,126,28,7,3,1,15876,"[23,126,28,7,3,1,15876]"
47,134,24,7,3,1,17956,"[47,134,24,7,3,1,17956]"
31,312,7,7,1,0,97344,"[31,312,7,7,1,0,97344]"
57,422,20,7,3,1,178084,"[57,422,20,7,3,1,178084]"
33,126,56,7,4,1,15876,"[33,126,56,7,4,1,15876]"
47,381,4,5,3,1,145161,"[47,381,4,5,3,1,145161]"
23,460,11,3,3,0,211600,"[23,460,11,3,3,0,211600]"
38,153,30,7,1,1,23409,"[38,153,30,7,1,1,23409]"
22,306,19,3,4,0,93636,"[22,306,19,3,4,0,93636]"
23,123,45,1,3,1,15129,"[23,123,45,1,3,1,15129]"
21,372,16,3,3,1,138384,"[21,372,16,3,3,1,138384]"
46,270,22,6,2,0,72900,"[46,270,22,6,2,0,72900]"
59,80,79,3,4,0,6400,"[59,80,79,3,4,0,6400]"
32,510,14,7,1,0,260100,"[32,510,14,7,1,0,260100]"
20,325,21,7,2,1,105625,"[20,325,21,7,2,1,105625]"
1,145,58,4,1,0,21025,"[1,145,58,4,1,0,21025]"
29,139,42,6,2,1,19321,"[29,139,42,6,2,1,19321]"
11,371,15,7,3,0,137641,"[11,371,15,7,3,0,137641]"
12,351,24,6,1,0,123201,"[12,351,24,6,1,0,123201]"
25,109,61,3,3,1,11881,"[25,109,61,3,3,1,11881]"
57,463,15,1,3,0,214369,"[57,463,15,1,3,0,214369]"
12,54,90,5,1,0,2916,"[12,54,90,5,1,0,2916]"
53,114,85,7,3,1,12996,"[53,114,85,7,3,1,12996]"
64,336,25,4,3,0,112896,"[64,336,25,4,3,0,112896]"
29,126,56,6,2,0,15876,"[29,126,56,6,2,0,15876]"
41,450,21,6,2,0,202500,"[41,450,21,6,2,0,202500]"
17,450,9,3,2,1,202500,"[17,450,9,3,2,1,202500]"
62,216,22,2,3,0,46656,"[62,216,22,2,3,0,46656]"
60,486,16,2,4,0,236196,"[60,486,16,2,4,0,236196]"
6,63,103,4,4,1,3969,"[6,63,103,4,4,1,3969]"
63,366,7,2,2,1,133956,"[63,366,7,2,2,1,133956]"
47,27,369,2,3,0,729,"[47,27,369,2,3,0,729]"
47,495,3,6,4,1,245025,"[47,495,3,6,4,1,245025]"
