batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
9,15505,3493,1,0,"[9,15505,3493,1,0]"
48,23367,470,0,0,"[48,23367,470,0,0]"
44,16601,611,1,0,"[44,16601,611,1,0]"
60,818,372,0,1,"[60,818,372,0,1]"
13,13452,3836,1,0,"[13,13452,3836,1,0]"
60,21174,2383,1,0,"[60,21174,2383,1,0]"
8,1809,466,0,1,"[8,1809,466,0,1]"
9,27916,75,1,1,"[9,27916,75,1,1]"
48,29302,3757,1,1,"[48,29302,3757,1,1]"
27,22404,3034,1,1,"[27,22404,3034,1,1]"
19,18267,332,0,0,"[19,18267,332,0,0]"
56,11873,70,0,1,"[56,11873,70,0,1]"
62,26231,3110,1,1,"[62,26231,3110,1,1]"
19,16104,3340,1,0,"[19,16104,3340,1,0]"
21,3863,1364,0,1,"[21,3863,1364,0,1]"
13,24897,893,1,1,"[13,24897,893,1,1]"
53,9046,800,0,0,"[53,9046,800,0,0]"
63,23821,3222,1,1,"[63,23821,3222,1,1]"
19,898,2261,1,1,"[19,898,2261,1,1]"
57,22593,3974,0,0,"[57,22593,3974,0,0]"
19,19758,3191,0,0,"[19,19758,3191,0,0]"
52,14129,3829,1,1,"[52,14129,3829,1,1]"
63,6034,2021,0,0,"[63,6034,2021,0,0]"
7,2872,757,1,1,"[7,2872,757,1,1]"
31,32546,1148,1,1,"[31,32546,1148,1,1]"
41,28080,13,1,1,"[41,28080,13,1,1]"
20,4456,3082,0,1,"[20,4456,3082,0,1]"
59,9773,3491,0,1,"[59,9773,3491,0,1]"
47,546,3891,1,1,"[47,546,3891,1,1]"
42,7742,437,0,0,"[42,7742,437,0,0]"
51,22902,3040,0,1,"[51,22902,3040,0,1]"
24,5495,3203,1,1,"[24,5495,3203,1,1]"
45,6830,1632,0,0,"[45,6830,1632,0,0]"
58,14204,3741,1,0,"[58,14204,3741,1,0]"
1,8781,3560,1,1,"[1,8781,3560,1,1]"
3,21366,3833,1,1,"[3,21366,3833,1,1]"
50,19406,1968,1,1,"[50,19406,1968,1,1]"
58,2013,1272,1,1,"[58,2013,1272,1,1]"
53,28521,3060,1,1,"[53,28521,3060,1,1]"
20,6446,731,0,0,"[20,6446,731,0,0]"
32,10623,638,1,1,"[32,10623,638,1,1]"
22,13626,3205,1,0,"[22,13626,3205,1,0]"
7,31338,2783,1,0,"[7,31338,2783,1,0]"
21,19485,2382,0,0,"[21,19485,2382,0,0]"
42,30091,1196,1,1,"[42,30091,1196,1,1]"
64,2043,2226,1,0,"[64,2043,2226,1,0]"
64,6590,3649,1,1,"[64,6590,3649,1,1]"
60,18959,538,0,1,"[60,18959,538,0,1]"
26,29794,1928,0,1,"[26,29794,1928,0,1]"
3,14334,3025,1,1,"[3,14334,3025,1,1]"
2,25230,2020,1,1,"[2,25230,2020,1,1]"
7,11116,2342,0,1,"[7,11116,2342,0,1]"
22,14538,559,0,1,"[22,14538,559,0,1]"
56,29797,3738,0,0,"[56,29797,3738,0,0]"
63,6448,1038,0,0,"[63,6448,1038,0,0]"
33,12490,2975,1,0,"[33,12490,2975,1,0]"
28,2885,446,1,1,"[28,2885,446,1,1]"
47,16715,3753,1,0,"[47,16715,3753,1,0]"
11,12568,3311,0,0,"[11,12568,3311,0,0]"
29,18616,1169,1,0,"[29,18616,1169,1,0]"
52,19089,3987,0,1,"[52,19089,3987,0,1]"
38,10692,2261,0,1,"[38,10692,2261,0,1]"
36,6204,3424,1,0,"[36,6204,3424,1,0]"
44,12255,2520,0,1,"[44,12255,2520,0,1]"
2,17059,99,0,0,"[2,17059,99,0,0]"
44,6893,2199,0,0,"[44,6893,2199,0,0]"
10,1740,269,1,0,"[10,1740,269,1,0]"
15,26328,801,0,1,"[15,26328,801,0,1]"
19,29641,5,0,0,"[19,29641,5,0,0]"
55,1309,555,0,0,"[55,1309,555,0,0]"
3,19700,1168,0,0,"[3,19700,1168,0,0]"
14,26816,2825,1,1,"[14,26816,2825,1,1]"
12,9945,3758,0,1,"[12,9945,3758,0,1]"
57,5246,2691,1,1,"[57,5246,2691,1,1]"
55,17801,3322,1,1,"[55,17801,3322,1,1]"
33,32214,3009,0,1,"[33,32214,3009,0,1]"
28,17275,2511,1,0,"[28,17275,2511,1,0]"
20,21360,270,1,0,"[20,21360,270,1,0]"
48,6928,431,0,1,"[48,6928,431,0,1]"
25,2184,1223,1,1,"[25,2184,1223,1,1]"
31,17005,1567,0,0,"[31,17005,1567,0,0]"
7,31497,3094,0,0,"[7,31497,3094,0,0]"
30,13653,1125,0,0,"[30,13653,1125,0,0]"
8,30503,2173,0,0,"[8,30503,2173,0,0]"
51,27658,2333,1,1,"[51,27658,2333,1,1]"
63,17111,2404,0,0,"[63,17111,2404,0,0]"
6,4480,2348,1,0,"[6,4480,2348,1,0]"
1,15206,825,1,1,"[1,15206,825,1,1]"
42,8739,3959,0,1,"[42,8739,3959,0,1]"
52,27360,2961,1,0,"[52,27360,2961,1,0]"
37,20539,1278,0,0,"[37,20539,1278,0,0]"
51,28050,3752,0,0,"[51,28050,3752,0,0]"
15,13178,3565,0,1,"[15,13178,3565,0,1]"
8,14824,1294,0,0,"[8,14824,1294,0,0]"
2,22393,3276,0,1,"[2,22393,3276,0,1]"
45,25972,408,1,1,"[45,25972,408,1,1]"
54,1118,2959,0,0,"[54,1118,2959,0,0]"
48,19461,1612,0,1,"[48,19461,1612,0,1]"
14,752,60,1,0,"[14,752,60,1,0]"
13,16967,428,0,1,"[13,16967,428,0,1]"
44,30944,3361,0,0,"[44,30944,3361,0,0]"
18,28339,231,0,0,"[18,28339,231,0,0]"
60,15847,2765,1,1,"[60,15847,2765,1,1]"
13,30409,3220,0,1,"[13,30409,3220,0,1]"
23,9506,114,1,0,"[23,9506,114,1,0]"
4,5450,969,1,1,"[4,5450,969,1,1]"
64,18068,996,0,1,"[64,18068,996,0,1]"
34,1020,2576,0,1,"[34,1020,2576,0,1]"
6,12389,2522,0,1,"[6,12389,2522,0,1]"
10,20637,433,1,1,"[10,20637,433,1,1]"
25,5761,3142,0,0,"[25,5761,3142,0,0]"
48,24638,1972,1,1,"[48,24638,1972,1,1]"
10,32456,3719,0,0,"[10,32456,3719,0,0]"
4,10433,355,1,0,"[4,10433,355,1,0]"
26,25619,1115,1,0,"[26,25619,1115,1,0]"
37,31919,2450,0,1,"[37,31919,2450,0,1]"
64,18096,3596,0,0,"[64,18096,3596,0,0]"
20,10423,4082,1,1,"[20,10423,4082,1,1]"
24,13194,1913,1,1,"[24,13194,1913,1,1]"
37,15206,3758,1,1,"[37,15206,3758,1,1]"
49,17414,90,1,0,"[49,17414,90,1,0]"
38,24725,2429,0,1,"[38,24725,2429,0,1]"
17,23834,418,0,0,"[17,23834,418,0,0]"
22,4936,3928,1,1,"[22,4936,3928,1,1]"
27,19770,659,0,0,"[27,19770,659,0,0]"
8,17844,3316,0,1,"[8,17844,3316,0,1]"
17,30940,3864,1,1,"[17,30940,3864,1,1]"
48,21726,1896,1,0,"[48,21726,1896,1,0]"
59,24002,2389,1,0,"[59,24002,2389,1,0]"
21,2014,790,1,0,"[21,2014,790,1,0]"
56,3730,1592,0,0,"[56,3730,1592,0,0]"
57,28891,2702,0,0,"[57,28891,2702,0,0]"
7,29124,2559,1,0,"[7,29124,2559,1,0]"
57,3780,143,0,1,"[57,3780,143,0,1]"
15,14650,2303,1,1,"[15,14650,2303,1,1]"
42,32681,110,1,1,"[42,32681,110,1,1]"
42,9731,491,1,1,"[42,9731,491,1,1]"
39,10227,2076,0,0,"[39,10227,2076,0,0]"
19,1114,2338,0,1,"[19,1114,2338,0,1]"
54,12169,1554,0,0,"[54,12169,1554,0,0]"
61,19484,3442,0,1,"[61,19484,3442,0,1]"
44,27167,1312,1,0,"[44,27167,1312,1,0]"
2,20332,3006,1,1,"[2,20332,3006,1,1]"
60,4704,1252,0,0,"[60,4704,1252,0,0]"
17,19550,3189,1,0,"[17,19550,3189,1,0]"
21,21837,3480,0,1,"[21,21837,3480,0,1]"
3,32749,2530,0,0,"[3,32749,2530,0,0]"
49,31893,3804,1,1,"[49,31893,3804,1,1]"
13,29317,2059,0,0,"[13,29317,2059,0,0]"
28,7742,1060,1,1,"[28,7742,1060,1,1]"
38,20545,3606,0,1,"[38,20545,3606,0,1]"
34,18291,3592,0,0,"[34,18291,3592,0,0]"
56,16174,4084,1,1,"[56,16174,4084,1,1]"
22,15795,2832,0,1,"[22,15795,2832,0,1]"
47,18904,3412,1,1,"[47,18904,3412,1,1]"
36,9876,911,1,0,"[36,9876,911,1,0]"
20,2105,3527,1,0,"[20,2105,3527,1,0]"
56,22509,208,0,0,"[56,22509,208,0,0]"
25,17261,2767,0,1,"[25,17261,2767,0,1]"
45,16291,345,1,0,"[45,16291,345,1,0]"
1,31900,328,1,0,"[1,31900,328,1,0]"
30,3513,2372,1,0,"[30,3513,2372,1,0]"
21,25691,3679,0,0,"[21,25691,3679,0,0]"
19,24639,3774,1,0,"[19,24639,3774,1,0]"
11,9747,3659,0,1,"[11,9747,3659,0,1]"
5,31947,3355,1,1,"[5,31947,3355,1,1]"
6,1577,4032,0,0,"[6,1577,4032,0,0]"
28,13364,4017,1,0,"[28,13364,4017,1,0]"
56,31973,1748,1,0,"[56,31973,1748,1,0]"
12,13471,3319,0,0,"[12,13471,3319,0,0]"
7,26639,2069,0,1,"[7,26639,2069,0,1]"
19,32254,2317,0,1,"[19,32254,2317,0,1]"
53,20529,186,0,1,"[53,20529,186,0,1]"
42,18137,2084,0,1,"[42,18137,2084,0,1]"
3,9523,3489,1,0,"[3,9523,3489,1,0]"
62,17902,3283,0,1,"[62,17902,3283,0,1]"
54,24981,448,1,0,"[54,24981,448,1,0]"
17,5521,3797,1,1,"[17,5521,3797,1,1]"
60,26961,3267,1,1,"[60,26961,3267,1,1]"
50,30818,1517,0,1,"[50,30818,1517,0,1]"
18,6867,2463,0,1,"[18,6867,2463,0,1]"
63,871,1693,1,1,"[63,871,1693,1,1]"
30,4385,3774,0,0,"[30,4385,3774,0,0]"
61,2695,1688,0,0,"[61,2695,1688,0,0]"
12,205,2151,1,0,"[12,205,2151,1,0]"
5,12430,1064,1,1,"[5,12430,1064,1,1]"
4,18671,1376,0,0,"[4,18671,1376,0,0]"
32,20567,2494,0,0,"[32,20567,2494,0,0]"
20,5425,2890,1,1,"[20,5425,2890,1,1]"
47,32096,989,0,0,"[47,32096,989,0,0]"
64,19046,876,1,1,"[64,19046,876,1,1]"
6,19129,285,1,1,"[6,19129,285,1,1]"
29,23772,3271,0,1,"[29,23772,3271,0,1]"
25,25502,3979,0,1,"[25,25502,3979,0,1]"
18,17689,3789,1,1,"[18,17689,3789,1,1]"
33,12090,2931,0,1,"[33,12090,2931,0,1]"
31,5766,2757,1,1,"[31,5766,2757,1,1]"
35,3344,2433,1,0,"[35,3344,2433,1,0]"
64,21963,2869,1,0,"[64,21963,2869,1,0]"
45,16929,3946,0,0,"[45,16929,3946,0,0]"
57,16079,2408,1,1,"[57,16079,2408,1,1]"
11,28994,1434,0,1,"[11,28994,1434,0,1]"
20,10108,2749,1,1,"[20,10108,2749,1,1]"
28,28699,1239,0,1,"[28,28699,1239,0,1]"
28,26957,711,1,0,"[28,26957,711,1,0]"
10,7180,1672,1,1,"[10,7180,1672,1,1]"
2,22064,56,0,0,"[2,22064,56,0,0]"
7,8844,1622,1,1,"[7,8844,1622,1,1]"
52,20356,1278,1,0,"[52,20356,1278,1,0]"
47,16588,746,0,0,"[47,16588,746,0,0]"
61,27254,3464,1,1,"[61,27254,3464,1,1]"
19,21489,3592,0,0,"[19,21489,3592,0,0]"
54,534,2970,0,1,"[54,534,2970,0,1]"
16,21589,3404,0,1,"[16,21589,3404,0,1]"
14,3553,2015,0,0,"[14,3553,2015,0,0]"
3,3351,513,0,0,"[3,3351,513,0,0]"
32,8237,1517,0,1,"[32,8237,1517,0,1]"
63,2783,1717,0,0,"[63,2783,1717,0,0]"
31,31844,1079,0,0,"[31,31844,1079,0,0]"
56,15295,3550,1,1,"[56,15295,3550,1,1]"
38,17434,1916,1,1,"[38,17434,1916,1,1]"
15,7411,614,1,1,"[15,7411,614,1,1]"
7,2237,2041,0,1,"[7,2237,2041,0,1]"
33,475,2673,0,0,"[33,475,2673,0,0]"
9,27713,767,1,0,"[9,27713,767,1,0]"
20,21285,814,0,1,"[20,21285,814,0,1]"
43,23737,3869,1,1,"[43,23737,3869,1,1]"
26,19548,76,1,0,"[26,19548,76,1,0]"
47,8438,549,0,0,"[47,8438,549,0,0]"
39,20248,2857,0,1,"[39,20248,2857,0,1]"
1,13760,3324,1,1,"[1,13760,3324,1,1]"
56,13535,1115,0,1,"[56,13535,1115,0,1]"
59,14882,3128,0,0,"[59,14882,3128,0,0]"
6,10526,3912,1,0,"[6,10526,3912,1,0]"
63,21896,1770,1,0,"[63,21896,1770,1,0]"
12,14651,2463,0,1,"[12,14651,2463,0,1]"
5,8565,3607,0,1,"[5,8565,3607,0,1]"
41,31259,2664,1,1,"[41,31259,2664,1,1]"
26,13801,2248,0,0,"[26,13801,2248,0,0]"
11,20408,2438,1,1,"[11,20408,2438,1,1]"
10,4424,1534,1,0,"[10,4424,1534,1,0]"
22,24095,1708,0,1,"[22,24095,1708,0,1]"
40,32175,3312,1,1,"[40,32175,3312,1,1]"
41,3670,262,1,1,"[41,3670,262,1,1]"
45,1276,1298,0,1,"[45,1276,1298,0,1]"
5,19911,79,1,0,"[5,19911,79,1,0]"
34,23448,2810,1,1,"[34,23448,2810,1,1]"
63,20814,476,1,1,"[63,20814,476,1,1]"
1,9515,3572,0,1,"[1,9515,3572,0,1]"
29,30480,2730,0,0,"[29,30480,2730,0,0]"
37,3371,163,0,1,"[37,3371,163,0,1]"
33,25277,2638,0,0,"[33,25277,2638,0,0]"
40,5726,3266,1,0,"[40,5726,3266,1,0]"
18,26375,2513,0,0,"[18,26375,2513,0,0]"
4,11822,2417,0,0,"[4,11822,2417,0,0]"
58,10233,2667,0,1,"[58,10233,2667,0,1]"
14,31289,90,1,1,"[14,31289,90,1,1]"
25,9145,85,1,1,"[25,9145,85,1,1]"
52,30678,3965,0,1,"[52,30678,3965,0,1]"
6,584,1262,0,0,"[6,584,1262,0,0]"
20,4105,1241,1,0,"[20,4105,1241,1,0]"
38,831,3475,1,0,"[38,831,3475,1,0]"
28,14199,756,0,1,"[28,14199,756,0,1]"
19,9419,120,1,0,"[19,9419,120,1,0]"
15,7420,940,1,0,"[15,7420,940,1,0]"
7,28848,3247,1,0,"[7,28848,3247,1,0]"
40,12594,563,1,1,"[40,12594,563,1,1]"
26,8572,3247,0,1,"[26,8572,3247,0,1]"
9,20140,743,1,0,"[9,20140,743,1,0]"
62,19370,3764,1,0,"[62,19370,3764,1,0]"
45,14679,132,0,0,"[45,14679,132,0,0]"
40,5309,3508,0,0,"[40,5309,3508,0,0]"
27,5580,1499,0,0,"[27,5580,1499,0,0]"
7,1806,3411,0,1,"[7,1806,3411,0,1]"
22,15253,924,0,1,"[22,15253,924,0,1]"
7,28047,2242,1,0,"[7,28047,2242,1,0]"
35,14980,1690,0,1,"[35,14980,1690,0,1]"
61,2784,414,0,1,"[61,2784,414,0,1]"
46,7719,3984,1,1,"[46,7719,3984,1,1]"
3,29800,3057,1,1,"[3,29800,3057,1,1]"
55,2509,2298,1,0,"[55,2509,2298,1,0]"
27,26411,3847,0,1,"[27,26411,3847,0,1]"
1,31113,4086,0,1,"[1,31113,4086,0,1]"
36,25281,3013,0,1,"[36,25281,3013,0,1]"
23,24374,3790,1,0,"[23,24374,3790,1,0]"
15,28965,402,0,0,"[15,28965,402,0,0]"
62,16521,1635,0,1,"[62,16521,1635,0,1]"
51,15396,876,1,0,"[51,15396,876,1,0]"
39,28692,3038,1,1,"[39,28692,3038,1,1]"
9,13156,1102,0,1,"[9,13156,1102,0,1]"
33,7307,475,1,0,"[33,7307,475,1,0]"
40,9425,2937,0,1,"[40,9425,2937,0,1]"
57,17688,2908,1,0,"[57,17688,2908,1,0]"
49,31397,863,0,1,"[49,31397,863,0,1]"
7,7817,2045,0,0,"[7,7817,2045,0,0]"
33,12015,805,1,1,"[33,12015,805,1,1]"
49,4976,541,1,0,"[49,4976,541,1,0]"
25,29149,1800,0,1,"[25,29149,1800,0,1]"
57,28099,3653,0,1,"[57,28099,3653,0,1]"
48,6825,75,0,0,"[48,6825,75,0,0]"
23,17030,2784,1,0,"[23,17030,2784,1,0]"
49,11713,3057,0,1,"[49,11713,3057,0,1]"
19,26607,1579,0,0,"[19,26607,1579,0,0]"
36,11036,3267,0,0,"[36,11036,3267,0,0]"
24,15574,196,0,1,"[24,15574,196,0,1]"
2,7243,2633,0,0,"[2,7243,2633,0,0]"
21,16440,1104,1,1,"[21,16440,1104,1,1]"
50,25136,3403,1,0,"[50,25136,3403,1,0]"
8,7011,443,1,1,"[8,7011,443,1,1]"
34,4079,2513,0,0,"[34,4079,2513,0,0]"
8,2494,3608,1,1,"[8,2494,3608,1,1]"
52,19776,3829,0,1,"[52,19776,3829,0,1]"
33,26570,558,1,1,"[33,26570,558,1,1]"
31,28197,2029,0,1,"[31,28197,2029,0,1]"
23,30518,727,1,0,"[23,30518,727,1,0]"
21,29651,5,0,1,"[21,29651,5,0,1]"
23,7523,3679,0,0,"[23,7523,3679,0,0]"
1,26732,1519,1,0,"[1,26732,1519,1,0]"
59,17743,2947,0,0,"[59,17743,2947,0,0]"
6,20164,1861,0,1,"[6,20164,1861,0,1]"
15,29532,576,1,1,"[15,29532,576,1,1]"
6,18161,3207,1,0,"[6,18161,3207,1,0]"
36,16487,1358,0,0,"[36,16487,1358,0,0]"
5,27598,1244,0,0,"[5,27598,1244,0,0]"
12,14424,3333,0,0,"[12,14424,3333,0,0]"
32,15764,4055,1,1,"[32,15764,4055,1,1]"
3,5444,1396,1,0,"[3,5444,1396,1,0]"
9,17698,1583,0,0,"[9,17698,1583,0,0]"
47,15794,668,1,0,"[47,15794,668,1,0]"
39,5941,2931,1,1,"[39,5941,2931,1,1]"
27,5354,3328,1,0,"[27,5354,3328,1,0]"
53,8444,1137,0,0,"[53,8444,1137,0,0]"
25,6171,1368,0,0,"[25,6171,1368,0,0]"
35,16178,3725,0,0,"[35,16178,3725,0,0]"
8,22072,3742,0,0,"[8,22072,3742,0,0]"
1,2542,1971,1,0,"[1,2542,1971,1,0]"
61,12481,3531,0,1,"[61,12481,3531,0,1]"
23,19254,2937,1,1,"[23,19254,2937,1,1]"
9,1749,2460,1,1,"[9,1749,2460,1,1]"
57,19973,2607,0,1,"[57,19973,2607,0,1]"
18,19922,1713,1,1,"[18,19922,1713,1,1]"
33,30029,1200,0,1,"[33,30029,1200,0,1]"
20,190,2713,1,0,"[20,190,2713,1,0]"
59,25474,3563,0,1,"[59,25474,3563,0,1]"
50,4665,961,0,1,"[50,4665,961,0,1]"
20,12846,2639,0,0,"[20,12846,2639,0,0]"
53,3820,3515,0,0,"[53,3820,3515,0,0]"
31,3357,2792,1,0,"[31,3357,2792,1,0]"
63,17700,1793,0,1,"[63,17700,1793,0,1]"
21,25800,90,1,0,"[21,25800,90,1,0]"
41,29771,14,0,1,"[41,29771,14,0,1]"
52,30527,3234,1,0,"[52,30527,3234,1,0]"
24,30051,182,1,0,"[24,30051,182,1,0]"
19,9375,2646,0,0,"[19,9375,2646,0,0]"
52,32364,2483,0,1,"[52,32364,2483,0,1]"
46,17354,1063,0,0,"[46,17354,1063,0,0]"
14,12639,2456,0,0,"[14,12639,2456,0,0]"
26,20834,3936,1,0,"[26,20834,3936,1,0]"
64,11582,3742,0,1,"[64,11582,3742,0,1]"
7,8091,688,0,1,"[7,8091,688,0,1]"
28,25707,2769,0,0,"[28,25707,2769,0,0]"
19,28559,2735,1,1,"[19,28559,2735,1,1]"
36,5873,465,1,0,"[36,5873,465,1,0]"
51,21311,2027,0,0,"[51,21311,2027,0,0]"
26,1095,2220,0,1,"[26,1095,2220,0,1]"
25,12294,1354,0,1,"[25,12294,1354,0,1]"
40,5459,2160,1,1,"[40,5459,2160,1,1]"
40,22307,3450,1,0,"[40,22307,3450,1,0]"
13,16077,1374,1,0,"[13,16077,1374,1,0]"
19,13448,3745,1,1,"[19,13448,3745,1,1]"
63,10260,1351,1,1,"[63,10260,1351,1,1]"
26,3657,352,1,1,"[26,3657,352,1,1]"
17,8904,2120,0,1,"[17,8904,2120,0,1]"
31,21074,634,1,1,"[31,21074,634,1,1]"
49,1819,3928,1,0,"[49,1819,3928,1,0]"
6,27897,813,1,0,"[6,27897,813,1,0]"
22,23803,1266,0,1,"[22,23803,1266,0,1]"
34,25585,1608,0,1,"[34,25585,1608,0,1]"
45,1389,1957,1,1,"[45,1389,1957,1,1]"
61,4377,3264,1,1,"[61,4377,3264,1,1]"
57,4349,3003,0,0,"[57,4349,3003,0,0]"
35,11099,3839,0,1,"[35,11099,3839,0,1]"
15,18050,86,0,0,"[15,18050,86,0,0]"
16,14127,2662,1,0,"[16,14127,2662,1,0]"
31,20834,3854,0,1,"[31,20834,3854,0,1]"
35,31681,442,1,0,"[35,31681,442,1,0]"
53,27375,3150,0,0,"[53,27375,3150,0,0]"
9,29510,3208,1,1,"[9,29510,3208,1,1]"
60,10708,2366,0,1,"[60,10708,2366,0,1]"
52,7208,3590,1,0,"[52,7208,3590,1,0]"
41,1318,993,0,0,"[41,1318,993,0,0]"
7,31685,2963,1,1,"[7,31685,2963,1,1]"
51,10143,3971,1,1,"[51,10143,3971,1,1]"
8,30067,3300,0,1,"[8,30067,3300,0,1]"
38,31962,3240,1,1,"[38,31962,3240,1,1]"
52,20045,3532,1,0,"[52,20045,3532,1,0]"
55,22677,2187,1,0,"[55,22677,2187,1,0]"
46,25851,167,0,0,"[46,25851,167,0,0]"
37,20971,2334,0,0,"[37,20971,2334,0,0]"
42,1896,3239,0,0,"[42,1896,3239,0,0]"
8,18534,1685,0,1,"[8,18534,1685,0,1]"
55,22894,3040,1,1,"[55,22894,3040,1,1]"
51,22322,79,0,1,"[51,22322,79,0,1]"
17,917,3678,1,1,"[17,917,3678,1,1]"
18,15862,3608,0,0,"[18,15862,3608,0,0]"
27,26789,3181,1,1,"[27,26789,3181,1,1]"
5,5371,2236,0,0,"[5,5371,2236,0,0]"
12,2725,3640,1,1,"[12,2725,3640,1,1]"
9,30205,2194,1,0,"[9,30205,2194,1,0]"
9,8737,1102,1,1,"[9,8737,1102,1,1]"
39,20139,1998,1,1,"[39,20139,1998,1,1]"
39,30208,349,0,1,"[39,30208,349,0,1]"
41,6935,876,0,0,"[41,6935,876,0,0]"
4,13941,3973,1,1,"[4,13941,3973,1,1]"
53,16860,3813,1,1,"[53,16860,3813,1,1]"
38,9081,3477,0,1,"[38,9081,3477,0,1]"
57,31293,695,0,0,"[57,31293,695,0,0]"
44,12141,2294,1,0,"[44,12141,2294,1,0]"
8,20005,468,1,1,"[8,20005,468,1,1]"
33,19058,1783,0,1,"[33,19058,1783,0,1]"
64,8702,2285,1,0,"[64,8702,2285,1,0]"
62,3221,1759,0,1,"[62,3221,1759,0,1]"
38,23830,2160,0,1,"[38,23830,2160,0,1]"
62,22161,3870,0,1,"[62,22161,3870,0,1]"
33,5850,3217,1,1,"[33,5850,3217,1,1]"
10,2813,3978,1,0,"[10,2813,3978,1,0]"
55,1892,3178,0,1,"[55,1892,3178,0,1]"
62,7614,1913,1,1,"[62,7614,1913,1,1]"
48,9121,91,0,1,"[48,9121,91,0,1]"
22,21491,566,1,1,"[22,21491,566,1,1]"
38,30476,3611,1,0,"[38,30476,3611,1,0]"
38,4554,2128,1,1,"[38,4554,2128,1,1]"
57,20625,1658,1,0,"[57,20625,1658,1,0]"
30,27109,1204,0,1,"[30,27109,1204,0,1]"
4,17090,3601,1,0,"[4,17090,3601,1,0]"
32,10365,2813,0,0,"[32,10365,2813,0,0]"
39,10367,1336,0,1,"[39,10367,1336,0,1]"
27,17930,1364,0,1,"[27,17930,1364,0,1]"
50,7382,2792,0,1,"[50,7382,2792,0,1]"
52,15049,334,1,1,"[52,15049,334,1,1]"
22,5004,4009,1,1,"[22,5004,4009,1,1]"
19,4015,3493,0,0,"[19,4015,3493,0,0]"
51,13547,3738,0,1,"[51,13547,3738,0,1]"
57,7691,754,0,0,"[57,7691,754,0,0]"
49,6287,3146,0,0,"[49,6287,3146,0,0]"
31,20905,3794,1,0,"[31,20905,3794,1,0]"
19,10302,1065,0,1,"[19,10302,1065,0,1]"
12,22445,2547,1,0,"[12,22445,2547,1,0]"
62,14715,883,0,0,"[62,14715,883,0,0]"
28,2507,119,0,0,"[28,2507,119,0,0]"
5,11942,3524,0,1,"[5,11942,3524,0,1]"
21,16837,145,1,0,"[21,16837,145,1,0]"
37,28033,1989,1,1,"[37,28033,1989,1,1]"
25,13043,3132,1,0,"[25,13043,3132,1,0]"
16,29156,3640,0,0,"[16,29156,3640,0,0]"
54,27073,2611,1,1,"[54,27073,2611,1,1]"
17,9878,2086,0,0,"[17,9878,2086,0,0]"
46,25067,2357,1,0,"[46,25067,2357,1,0]"
24,29370,2819,1,1,"[24,29370,2819,1,1]"
6,15534,818,1,1,"[6,15534,818,1,1]"
52,23537,543,0,0,"[52,23537,543,0,0]"
58,7952,3941,0,0,"[58,7952,3941,0,0]"
51,2668,2541,1,1,"[51,2668,2541,1,1]"
26,31190,1951,1,0,"[26,31190,1951,1,0]"
20,28953,3987,1,0,"[20,28953,3987,1,0]"
3,19452,3864,0,1,"[3,19452,3864,0,1]"
37,28340,4051,0,1,"[37,28340,4051,0,1]"
38,20133,3790,1,0,"[38,20133,3790,1,0]"
62,439,1283,1,1,"[62,439,1283,1,1]"
10,10525,2326,1,1,"[10,10525,2326,1,1]"
11,165,2011,0,1,"[11,165,2011,0,1]"
53,14791,3824,0,1,"[53,14791,3824,0,1]"
46,6587,3795,0,0,"[46,6587,3795,0,0]"
21,10560,612,1,0,"[21,10560,612,1,0]"
19,9929,350,0,0,"[19,9929,350,0,0]"
28,31940,348,1,0,"[28,31940,348,1,0]"
12,3421,1426,1,0,"[12,3421,1426,1,0]"
11,13474,1058,0,1,"[11,13474,1058,0,1]"
24,28608,1615,1,0,"[24,28608,1615,1,0]"
51,3190,3021,0,0,"[51,3190,3021,0,0]"
10,21525,2288,1,0,"[10,21525,2288,1,0]"
36,14284,1465,0,0,"[36,14284,1465,0,0]"
4,2703,2724,0,0,"[4,2703,2724,0,0]"
27,5564,2559,0,0,"[27,5564,2559,0,0]"
53,13084,1864,0,0,"[53,13084,1864,0,0]"
29,26079,1187,1,1,"[29,26079,1187,1,1]"
19,1295,3800,0,0,"[19,1295,3800,0,0]"
32,14152,2779,1,1,"[32,14152,2779,1,1]"
27,1237,2959,1,0,"[27,1237,2959,1,0]"
22,11356,2739,1,1,"[22,11356,2739,1,1]"
35,29545,167,1,0,"[35,29545,167,1,0]"
16,19752,3325,0,0,"[16,19752,3325,0,0]"
46,17141,3109,0,0,"[46,17141,3109,0,0]"
60,21031,1492,1,0,"[60,21031,1492,1,0]"
22,24026,2215,0,0,"[22,24026,2215,0,0]"
53,5696,842,0,0,"[53,5696,842,0,0]"
53,15122,841,1,0,"[53,15122,841,1,0]"
32,30031,3692,1,1,"[32,30031,3692,1,1]"
53,5870,417,1,0,"[53,5870,417,1,0]"
57,17926,2232,1,0,"[57,17926,2232,1,0]"
16,16783,2126,1,0,"[16,16783,2126,1,0]"
3,29970,1606,0,1,"[3,29970,1606,0,1]"
45,1465,984,1,1,"[45,1465,984,1,1]"
8,27173,626,0,0,"[8,27173,626,0,0]"
60,16605,2928,0,1,"[60,16605,2928,0,1]"
6,12637,3904,1,1,"[6,12637,3904,1,1]"
7,26315,1682,0,1,"[7,26315,1682,0,1]"
24,802,1876,1,0,"[24,802,1876,1,0]"
